ID,Budget_y,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,Revenue_y,Runtime,Title_y,MPAA,Running Time,Genres,Title_x,imdb_ids,Domestic Distributor,Domestic Opening,Earliest Release Date,Budget_x,domestic_revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
72744,0,"[99, 10402]","['Documentary', 'Music']",tt1417592,"[58637, 485]","['Tremolo Productions', 'Vinyl Films']",9/20/11,0,109,Pearl Jam Twenty,,1 hr 59 min,Documentary History Music,Pearl Jam Twenty (2011),tt1417592,Abramorama,102448,"September 20, 2011 (Domestic)",0,471334,471334,,2011,100000,471334
73941,0,[99],['Documentary'],tt1418702,[],[],9/23/11,0,102,Limelight,,1 hr 43 min,Documentary,Limelight (2011),tt1418702,Magnolia Pictures,9259,"September 23, 2011 (Domestic)",0,60335,60335,,2011,100000,60335
81390,4000000,"[12, 28, 53, 80]","['Adventure', 'Action', 'Thriller', 'Crime']",tt1422136,"[4098, 21937, 4250]","['Carnaby International', 'Eigerwand Pictures', 'Molinare Studios']",4/9/11,25345000,99,A Lonely Place to Die,R,1 hr 39 min,Action Adventure Crime Thriller,A Lonely Place to Die (2011),tt1422136,,,"September 9, 2011 (United Kingdom)",0,442550,442550,,2011,4000000,442550
83479,0,[99],['Documentary'],tt1422786,[],[],9/23/11,0,89,Ultrasuede: In Search of Halston,,1 hr 25 min,Documentary,Ultrasuede: In Search of Halston (2010),tt1422786,Tribeca Film,3968,"January 20, 2012 (Domestic)",0,11539,11539,,2011,100000,11539
145091,0,[99],['Documentary'],tt1426386,[],[],12/7/12,0,77,Lost Angels: Skid Row Is My Home,,1 hr 17 min,Documentary News,Lost Angels: Skid Row Is My Home (2010),tt1426386,Cinema Libre Studio,7039,"December 7, 2012 (Domestic)",0,12025,12025,,2012,100000,12025
85439,0,"[16, 12, 35, 10751]","['Animation', 'Adventure', 'Comedy', 'Family']",tt1429433,"[90813, 7956, 3631]","['Muf Animat', 'Castelao Productions', 'Filmax']",12/23/11,6776616,86,"Snowflake, the White Gorilla",PG,1 hr 26 min,Adventure Animation Comedy Drama Family Fantasy Romance,"Snowflake, the White Gorilla (2010)",tt1429433,,,"December 23, 2011 (Spain)",0,6776616,6776616,,2011,100000,6776616
51052,10000000,"[18, 16, 10751, 35]","['Drama', 'Animation', 'Family', 'Comedy']",tt1430607,"[5, 2251, 297]","['Columbia Pictures', 'Sony Pictures Animation', 'Aardman']",11/10/11,0,97,Arthur Christmas,PG,1 hr 37 min,Adventure Animation Comedy Drama Family Fantasy,Arthur Christmas (2011),tt1430607,Sony Pictures Entertainment (SPE),12068931,"November 11, 2011 (United Kingdom)",0,46462469,104794691,151257160,2011,10000000,46462469
78698,40000000,"[12, 18, 10749]","['Adventure', 'Drama', 'Romance']",tt1430615,"[10163, 33, 10039]","['Working Title Films', 'Universal Pictures', 'Anonymous Content']",2/2/12,24719215,107,Big Miracle,PG,1 hr 47 min,Biography Drama Romance,Big Miracle (2012),tt1430615,Universal Pictures,7760205,"February 2, 2012 (EMEA, APAC)",40000000,20157300,4582761,24740061,2012,40000000,20157300
84320,0,[99],['Documentary'],tt1430625,[],[],3/16/12,0,82,Payback,,1 hr 22 min,Documentary,Payback (2012),tt1430625,Zeitgeist Films,2186,"April 25, 2012 (Domestic)",0,17979,17979,,2012,100000,17979
72197,60000000,"[16, 12, 10751, 35]","['Animation', 'Adventure', 'Family', 'Comedy']",tt1430626,[297],['Aardman'],3/12/12,123054041,88,The Pirates! In an Adventure with Scientists!,PG,1 hr 28 min,Adventure Animation Comedy Family Fantasy,The Pirates! Band of Misfits (2012),tt1430626,Sony Pictures Entertainment (SPE),11137734,"March 28, 2012 (EMEA)",55000000,31051126,92014915,123066041,2012,55000000,31051126
65186,0,"[18, 10749]","['Drama', 'Romance']",tt1431065,[20745],['Quicksilver Films'],5/6/11,0,93,Forget Me Not,,1 hr 33 min,Romance,Forget Me Not (2010),tt1431065,,,"May 6, 2011 (United Kingdom)",0,10345,10345,,2011,100000,10345
135647,0,"[35, 18]","['Comedy', 'Drama']",tt1433207,"[1557, 8533]","['The Mark Gordon Company', 'LD Entertainment']",11/2/12,63595,96,The Details,R,1 hr 41 min,Comedy Drama,The Details (2011),tt1433207,RADiUS-TWC,18528,"November 2, 2012 (Domestic)",0,63595,63595,,2012,100000,63595
123320,0,[99],['Documentary'],tt1433817,"[201, 7079, 29062, 16464]","['ARTE', 'Oktober', 'Final Cut for Real', 'Bando à Parte']",1/25/12,0,75,Canned Dreams,,1 hr 15 min,Documentary Drama,Canned Dreams (2012),tt1433817,,,"January 27, 2012 (Finland)",0,40167,40167,,2012,100000,40167
79694,17000000,"[27, 53]","['Horror', 'Thriller']",tt1433822,"[1786, 694, 174, 264]","['Dark Castle Entertainment', 'StudioCanal', 'Warner Bros. Pictures', 'Studio Babelsberg']",8/23/12,9627492,82,The Apparition,PG-13,1 hr 23 min,Horror Thriller,The Apparition (2012),tt1433822,Warner Bros.,2841488,"August 23, 2012 (Singapore)",17000000,4936819,6413846,11350665,2012,17000000,4936819
75802,0,"[35, 10749]","['Comedy', 'Romance']",tt1435513,"[9321, 9323, 9324, 9325, 94]","['Forthcoming Productions', 'Beachfront Films', 'Chimera Films LLC', 'Informant Media', 'ARTE France Cinéma']",6/6/11,9504139,100,Hysteria,R,1 hr 40 min,Biography Comedy Romance,Hysteria (2011),tt1435513,Sony Pictures Classics,35656,"November 18, 2011 (Russia/CIS)",0,1804139,7780117,9584256,2011,100000,1804139
59296,13000000,"[35, 10749]","['Comedy', 'Romance']",tt1436559,"[52284, 5113, 7419, 18668, 52288]","['Chydzik Media Group', '120dB Films', 'Scion Films', 'Voodoo Production Services', 'First Wedding Productions']",6/3/11,51917,90,"Love, Wedding, Marriage",PG-13,1 hr 30 min,Comedy Romance,"Love, Wedding, Marriage (2011)",tt1436559,IFC Films,1378,"June 3, 2011 (Domestic)",0,1926,513897,515823,2011,13000000,1926
46195,90000000,"[16, 12, 35, 10751]","['Animation', 'Adventure', 'Comedy', 'Family']",tt1436562,"[9383, 11749, 25]","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",4/3/11,484635760,96,Rio,PG,1 hr 36 min,Adventure Animation Comedy Family Music Musical,Rio (2011),tt1436562,Twentieth Century Fox,39225962,"April 4, 2011 (Russia/CIS)",90000000,143619809,340246963,483866772,2011,90000000,143619809
71677,8000000,[28],['Action'],tt1436568,"[8624, 23283, 2090]","['Mediapro Studios', 'Rodin Entertainment', 'Motion Picture Corporation of America']",7/28/11,0,101,Assassination Games,R,1 hr 41 min,Action Crime Drama Thriller,Assassination Games (2011),tt1436568,,,"January 20, 2012 (Russia/CIS)",0,110784,110784,,2011,8000000,110784
118957,30000000,[27],['Horror'],tt1438173,"[10950, 3207, 9129, 12752, 41905, 18988, 7584]","['Screen Queensland', 'Pictures in Paradise', 'Media Development Authority (MDA)', 'Bait Productions', 'Blackmagic Design Films', 'Story Bridge Films', 'Screen Australia']",9/5/12,32500000,93,Bait,R,1 hr 33 min,Action Fantasy Horror,Bait (2012),tt1438173,,,"September 6, 2012 (Italy)",0,33492566,33492566,,2012,30000000,33492566
58151,30000000,"[27, 35]","['Horror', 'Comedy']",tt1438176,"[77471, 7, 11370, 7294]","['Gaeta / Rosenzweig Films', 'DreamWorks Pictures', 'Michael De Luca Productions', 'Reliance Entertainment']",8/18/11,41002607,106,Fright Night,R,1 hr 46 min,Comedy Horror,Fright Night (2011),tt1438176,Walt Disney Studios Motion Pictures,7714388,"August 18, 2011 (EMEA)",30000000,18302607,22700000,41002607,2011,30000000,18302607
51999,0,"[18, 878, 10749]","['Drama', 'Science Fiction', 'Romance']",tt1439572,"[288, 76, 698, 2801, 118, 53874, 1898, 39004]","['BBC Film', 'Zentropa Entertainments', 'Scottish Screen', 'Film i Väst', 'Det Danske Filminstitut', 'Sigma Films', 'Fís Éireann/Screen Ireland', 'Subotica Entertainment']",9/29/11,138868,93,Perfect Sense,R,1 hr 32 min,Drama Romance Sci-Fi,Perfect Sense (2011),tt1439572,IFC Films,1567,"August 26, 2011 (Türkiye)",0,2959,930393,933352,2011,100000,2959
167447,0,[],[],tt1440118,[],[],6/1/12,0,93,I Am Nasrine,,1 hr 33 min,Drama,I Am Nasrine (2012),tt1440118,,,"June 14, 2013 (United Kingdom)",0,9937,9937,,2012,100000,9937
44833,209000000,"[53, 28, 12, 878]","['Thriller', 'Action', 'Adventure', 'Science Fiction']",tt1440129,"[33, 2598, 13778, 20153, 14362, 1778]","['Universal Pictures', 'Hasbro', 'Bluegrass Films', 'Film 44', 'October Pictures', 'dentsu']",4/11/12,303025485,131,Battleship,PG-13,2 hr 11 min,Action Adventure Sci-Fi Thriller,Battleship (2012),tt1440129,Universal Pictures,25534825,"April 11, 2012 (EMEA, APAC)",209000000,65422625,237602860,303025485,2012,209000000,65422625
45156,0,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']",tt1440161,"[36433, 1302, 5257, 181992]","['MJW Films', 'Davis Entertainment', 'The Film Department', 'Mandate International']",2/3/11,1296937,106,A Little Bit of Heaven,PG-13,1 hr 47 min,Comedy Drama Fantasy Romance,A Little Bit of Heaven (2011),tt1440161,Millennium Entertainment,10011,"February 4, 2011 (United Kingdom)",0,15375,6763013,6778388,2011,100000,15375
49020,0,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1440292,"[12177, 12179, 12180, 6705, 2932]","['Ffilm Cymru Wales', 'Warp (Submarine)', 'Warp Films', 'Film4 Productions', 'Red Hour']",3/18/11,864659,97,Submarine,R,1 hr 37 min,Comedy Drama Romance,Submarine (2010),tt1440292,The Weinstein Company,41832,"March 18, 2011 (United Kingdom)",0,467602,3407571,3875173,2011,100000,467602
53487,25000000,[18],['Drama'],tt1440345,"[1533, 779, 6246, 189, 83, 3353, 1898, 851, 850, 169983, 104, 6301, 7131, 169984, 7981]","['Indigo Film', 'Lucky Red', 'Medusa Film', 'ARP Sélection', 'France 2 Cinéma', 'Element Pictures', 'Fís Éireann/Screen Ireland', 'MEDIA Programme of the European Union', 'Eurimages', 'Section 481', 'Canal+', 'CinéCinéma', 'France Télévisions', 'Intesa San Paolo', 'Pathé']",8/24/11,11790979,118,This Must Be the Place,R,1 hr 58 min,Adventure Comedy Drama,This Must Be the Place (2011),tt1440345,The Weinstein Company,7754,"August 24, 2011 (France)",0,143979,11784930,11928909,2011,25000000,143979
86467,9000000,"[10749, 18]","['Romance', 'Drama']",tt1440732,"[20877, 8764, 20277, 1583]","['19 Entertainment', 'Redwave Films', 'Protagonist Pictures', 'RAI']",3/9/12,8303261,102,Bel Ami,R,1 hr 42 min,Crime Drama History Romance,Bel Ami (2012),tt1440732,Magnolia Pictures,38018,"February 23, 2012 (Portugal)",0,120462,9254470,9374932,2012,9000000,120462
50837,0,"[18, 53]","['Drama', 'Thriller']",tt1441326,"[10056, 10057, 10058, 10059, 26952, 43]","['Cunningham & Maybach Films', 'FilmHaven Entertainment', 'BorderLine Films', 'This Is That Productions', 'Maybach Film Productions', 'Fox Searchlight Pictures']",6/10/11,3538446,101,Martha Marcy May Marlene,R,1 hr 42 min,Drama Mystery Thriller,Martha Marcy May Marlene (2011),tt1441326,Fox Searchlight,137651,"October 21, 2011 (Domestic)",0,2990625,1787814,4778439,2011,100000,2990625
121826,11000000,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1441951,"[288, 13151]","['BBC Film', 'Headline Pictures']",9/8/12,59520298,98,Quartet,PG-13,1 hr 38 min,Comedy Drama Music Romance,Quartet (2012),tt1441951,The Weinstein Company,47122,"December 27, 2012 (APAC)",0,18390117,41130181,59520298,2012,11000000,18390117
81025,0,"[18, 10749, 35]","['Drama', 'Romance', 'Comedy']",tt1441952,"[16880, 2452, 288, 5490, 1632, 3445, 342, 181992]","['Shine Pictures', 'UK Film Council', 'BBC Film', 'CBS Films', 'Lionsgate', 'Kudos', 'Davis Films', 'Mandate International']",3/9/12,34564651,107,Salmon Fishing in the Yemen,PG-13,1 hr 47 min,Comedy Drama Romance,Salmon Fishing in the Yemen (2011),tt1441952,CBS Films,225894,"March 9, 2012 (Domestic)",0,9047981,25516670,34564651,2012,100000,9047981
46541,13000000,"[12, 28, 53]","['Adventure', 'Action', 'Thriller']",tt1446072,"[50963, 13792, 16936, 34788, 6626]","['Philippe Martinez Productions', 'Perpetual Media Capital', 'Arramis Films', 'Alchemedia Films', 'Voltage Pictures']",2/15/11,0,98,Game of Death,R,1 hr 38 min,Action Adventure Thriller,Game of Death (2011),tt1446072,,,"May 26, 2011 (United Arab Emirates)",0,189805,189805,,2011,13000000,189805
57353,25000000,"[28, 35, 53]","['Action', 'Comedy', 'Thriller']",tt1446147,"[33, 12410]","['Universal Pictures', 'Lleju Productions']",4/1/11,65708,106,Cat Run,R,1 hr 46 min,Action Comedy,Cat Run (2011),tt1446147,Paladin,30000,"April 1, 2011 (Domestic)",0,30000,35708,65708,2011,25000000,30000
81188,145000000,"[10751, 16, 14, 28, 12]","['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']",tt1446192,"[521, 2787]","['DreamWorks Animation', 'Reel FX Creative Studios']",11/21/12,306941670,97,Rise of the Guardians,PG,1 hr 37 min,Action Adventure Animation Comedy Drama Family Fantasy,Rise of the Guardians (2012),tt1446192,DreamWorks,23773465,"November 21, 2012 (Domestic)",145000000,103412758,203528912,306941670,2012,145000000,103412758
141179,0,[],[],tt1446672,[],[],5/1/11,0,86,A Kiss for Jed Wood,,1 hr 26 min,Comedy,A Kiss for Jed (2011),tt1446672,,,"May 18, 2012 (United Kingdom)",0,3802,3802,,2011,100000,3802
70981,130000000,"[878, 12, 9648]","['Science Fiction', 'Adventure', 'Mystery']",tt1446714,"[444, 1645, 19747, 25]","['Dune Entertainment', 'Scott Free Productions', 'Brandywine Productions', '20th Century Fox']",5/30/12,403354469,124,Prometheus,R,2 hr 4 min,Adventure Mystery Sci-Fi,Prometheus (2012),tt1446714,Twentieth Century Fox,51050101,"May 30, 2012 (EMEA)",130000000,126477084,276877385,403354469,2012,130000000,126477084
49021,66000000,"[28, 12, 53]","['Action', 'Adventure', 'Thriller']",tt1448755,"[10427, 972, 2729, 3427, 6408, 11369, 11371, 11840, 11841, 15316, 126662]","['Open Road Films', 'Current Entertainment', 'Omnilab Media', 'Ambience Entertainment', 'International Traders', 'Sighvatsson Films', 'Palomar Pictures', 'Film Victoria', 'Wales Creative IP Fund', 'Agora Films', 'Mascot Pictures Wales']",9/22/11,57777106,116,Killer Elite,R,1 hr 56 min,Action Crime Thriller,Killer Elite (2011),tt1448755,Open Road Films (II),9352008,"September 22, 2011 (APAC, EMEA)",70000000,25124966,31959556,57084522,2011,70000000,25124966
51162,30000000,"[16, 10751, 12]","['Animation', 'Family', 'Adventure']",tt1449283,"[6125, 2]","['Walt Disney Animation Studios', 'Walt Disney Pictures']",4/6/11,14460000,63,Winnie the Pooh,,1 hr 3 min,Adventure Animation Comedy Drama Family Fantasy Musical,Winnie the Pooh (2011),tt1449283,Walt Disney Studios Motion Pictures,7857076,"April 6, 2011 (Belgium)",30000000,26692846,23178583,49871429,2011,30000000,26692846
66025,0,[18],['Drama'],tt1450328,[],[],2/11/11,330048,95,Mooz-lum,PG-13,1 hr 34 min,Drama Family,Mooz-Lum (2010),tt1450328,Peace Film,139835,"February 11, 2011 (Domestic)",0,369129,369129,,2011,100000,369129
170201,0,[99],['Documentary'],tt1450633,[],[],9/16/11,0,95,Back Door Channels: The Price of Peace,,1 hr 35 min,Documentary,Back Door Channels: The Price of Peace (2009),tt1450633,Fisher-Klingenstein Films,3425,"September 16, 2011 (Domestic)",0,12139,12139,,2011,100000,12139
78504,0,"[28, 53, 80]","['Action', 'Thriller', 'Crime']",tt1452599,[],[],10/28/11,0,101,Restitution,R,1 hr 41 min,Crime Thriller,Restitution (2011),tt1452599,Monterey Media,1779,"October 28, 2011 (Domestic)",0,2664,2664,,2011,100000,2664
50014,25000000,[18],['Drama'],tt1454029,"[436, 95966, 7, 6735, 191328, 7294]","['1492 Pictures', 'Harbinger Pictures', 'DreamWorks Pictures', 'Participant', 'Image Nation Abu Dhabi', 'Reliance Entertainment']",8/9/11,216639112,146,The Help,PG-13,2 hr 26 min,Drama,The Help (2011),tt1454029,Walt Disney Studios Motion Pictures,26044590,"August 10, 2011 (Domestic)",25000000,169708112,46931000,216639112,2011,25000000,169708112
91547,0,"[18, 9648]","['Drama', 'Mystery']",tt1455825,"[5353, 24306, 1898]","['Fastnet Films', 'Rinkel Film', 'Fís Éireann/Screen Ireland']",5/13/11,0,88,The Other Side of Sleep,,1 hr 28 min,Drama Mystery,The Other Side of Sleep (2011),tt1455825,,,"March 16, 2012 (United Kingdom)",0,2179,2179,,2011,100000,2179
74387,0,[35],['Comedy'],tt1456635,"[83549, 4253, 6623, 35846, 128280]","['Inferno Pictures', 'Don Carmody Productions', 'Caramel Films', 'No Trace Camping', 'DragonCove Studios']",1/6/12,6483963,92,Goon,R,1 hr 32 min,Comedy Drama Sport,Goon (2011),tt1456635,Magnolia Pictures,1232860,"January 6, 2012 (United Kingdom)",0,4168528,2816630,6985158,2012,100000,4168528
70008,8400000,"[28, 53]","['Action', 'Thriller']",tt1458915,"[7587, 11049, 23613]","['NGN Productions', 'Caliber Media Company', 'Hangar 14 Films']",8/9/11,0,91,Tactical Force,R,1 hr 31 min,Action,Tactical Force (2011),tt1458915,,,"April 12, 2012 (United Arab Emirates)",0,148850,148850,,2011,8400000,148850
225318,0,[99],['Documentary'],tt1461219,[],[],10/4/11,0,83,Dislecksia: The Movie,,1 hr 23 min,Documentary,Dislecksia: The Movie (2012),tt1461219,Area 23a,2213,"October 4, 2013 (Domestic)",0,33066,33066,,2011,100000,33066
79172,0,[99],['Documentary'],tt1462014,[],[],11/4/11,0,86,Surviving Progress,,1 hr 26 min,Documentary,Surviving Progress (2011),tt1462014,First Run,4161,"April 6, 2012 (Domestic)",0,53953,53953,,2011,100000,53953
69668,50000000,"[9648, 18, 53]","['Mystery', 'Drama', 'Thriller']",tt1462041,"[8430, 10210]","['Cliffjack Motion Pictures', 'Morgan Creek']",9/29/11,38502340,84,Dream House,PG-13,1 hr 32 min,Drama Mystery Thriller,Dream House (2011),tt1462041,Universal Pictures,8129355,"September 29, 2011 (APAC, EMEA)",50000000,21302340,18682060,39984400,2011,50000000,21302340
71864,25000000,"[14, 18, 35, 10751]","['Fantasy', 'Drama', 'Comedy', 'Family']",tt1462769,[2],['Walt Disney Pictures'],8/15/12,56012642,105,The Odd Life of Timothy Green,PG,1 hr 45 min,Comedy Drama Family Fantasy,The Odd Life of Timothy Green (2012),tt1462769,Walt Disney Studios Motion Pictures,10822903,"August 15, 2012 (Domestic)",0,51854875,4157767,56012642,2012,25000000,51854875
38322,32000000,"[80, 35, 28]","['Crime', 'Comedy', 'Action']",tt1464174,"[508, 10104, 81136, 73956, 21237, 81137, 25]","['Regency Enterprises', 'New Regency Pictures', 'Friendly Films (II)', 'Runteldat Entertainment', 'The Collective Studios', 'Friendly Films Productions', '20th Century Fox']",2/16/11,83615414,107,"Big Mommas: Like Father, Like Son",PG-13,1 hr 47 min,Action Comedy Crime,"Big Mommas: Like Father, Like Son (2011)",tt1464174,Twentieth Century Fox,16300803,"February 17, 2011 (EMEA, APAC)",32000000,37915414,44770652,82686066,2011,32000000,37915414
46529,50000000,"[28, 53, 878, 12]","['Action', 'Thriller', 'Science Fiction', 'Adventure']",tt1464540,"[9195, 6734, 7, 7294]","['Touchstone Pictures', 'Bay Films', 'DreamWorks Pictures', 'Reliance Entertainment']",2/18/11,149878437,109,I Am Number Four,PG-13,1 hr 51 min,Action Adventure Sci-Fi Thriller,I Am Number Four (2011),tt1464540,Walt Disney Studios Motion Pictures,19449893,"February 17, 2011 (5 markets)",60000000,55100437,94778000,149878437,2011,60000000,55100437
79115,0,"[18, 10749]","['Drama', 'Romance']",tt1465491,[],[],4/7/11,0,100,Juan,,1 hr 45 min,Drama Music Romance,Mozart's Don Giovanni Juan (2010),tt1465491,,,"April 7, 2011 (Denmark)",0,357934,357934,,2011,100000,357934
134782,1800000,"[10749, 18]","['Romance', 'Drama']",tt1465513,[],[],12/16/11,0,95,The Italian Key,,1 hr 32 min,Comedy Drama Romance,The Italian Key (2011),tt1465513,,,"December 16, 2011 (Finland)",0,40720,40720,,2011,1800000,40720
117098,0,"[18, 35, 10749]","['Drama', 'Comedy', 'Romance']",tt1466054,"[741, 808, 11575]","['Emotion Pictures', 'The Movie Network', 'Movie Central']",9/23/11,0,93,Cloudburst,,1 hr 33 min,Adventure Comedy Drama Romance,Cloudburst (2011),tt1466054,,,"October 24, 2013 (New Zealand)",0,15151,15151,,2011,100000,15151
114566,0,[18],['Drama'],tt1468705,[],[],6/8/12,0,92,Cartas a Elena,PG,1 hr 37 min,Drama,Letters to Elena (2011),tt1468705,Freestyle Releasing,7711,"March 9, 2012 (Mexico)",0,8511,112743,121254,2012,100000,8511
74457,0,[18],['Drama'],tt1470020,"[37580, 4097, 49793]","['MVP Films', 'Heavy Duty Entertainment', 'Liberty Road Entertainment']",8/26/11,0,91,Redemption Road,PG-13,1 hr 35 min,Drama,Redemption Road (2010),tt1470020,Freestyle Releasing,19152,"August 26, 2011 (Domestic)",2300000,29384,29384,,2011,2300000,29384
101791,0,"[27, 53]","['Horror', 'Thriller']",tt1470022,"[23418, 70834, 36109, 148894]","['Black & Blue Films', 'Size 9 Productions', 'The Fyzz', 'Splice Post']",4/20/12,0,85,Elfie Hopkins,R,1 hr 29 min,Horror Thriller,Elfie Hopkins: Cannibal Hunter (2012),tt1470022,,,"April 20, 2012 (United Kingdom)",0,10726,10726,,2012,100000,10726
70585,0,"[35, 10749]","['Comedy', 'Romance']",tt1473397,"[5510, 39708]","['Ten/Four Pictures', 'Mirabelle Pictures']",7/15/11,0,103,Lucky,R,1 hr 43 min,Comedy,Lucky (2011),tt1473397,Phase 4 Films,4986,"July 15, 2011 (Domestic)",0,8564,8564,,2011,100000,8564
60283,42,[],[],tt1476411,[],[],5/24/11,13,91,Killer School Girls from Outer Space,,1 hr 31 min,Horror Sci-Fi,Killer School Girls from Outer Space (2011),tt1476411,,,,0,0,,,2011,100000,13
52067,0,[35],['Comedy'],tt1477837,[2361],['Ad Hominem Enterprises'],2/11/11,6861102,87,Cedar Rapids,R,1 hr 27 min,Comedy,Cedar Rapids (2011),tt1477837,Fox Searchlight,302968,"February 11, 2011 (Domestic)",0,6861102,867834,7728936,2011,100000,6861102
87504,0,"[35, 18, 36]","['Comedy', 'Drama', 'History']",tt1477855,"[39509, 4793, 6705]","['Free Range Films', 'Daybreak Pictures', 'Film4 Productions']",12/7/12,8887603,94,Hyde Park on Hudson,R,1 hr 34 min,Biography Comedy Drama History,Hyde Park on Hudson (2012),tt1477855,Focus Features,81362,"December 7, 2012 (Domestic)",0,6376145,4604336,10980481,2012,100000,6376145
