,TMDB ID,TMDB Budget,Genre ID,Genre Name,IMDB ID,Production Company ID,Production Company Name,Release Date,TMDB Revenue,Runtime,TMDB Title,MPAA,Running Time,Genres,IMDB Title,Domestic Distributor,Domestic Opening,Earliest Release Date,IMDB Budget,IMDB Domestic Revenue,international_revenue,worldwide_revenue,Release Year,Merged Budget,Merged Revenue
959,116723,0,"[10749, 53]","['Romance', 'Thriller']",tt1900854,[],[],2/12/12,0,91,Comes a Bright Day,,1 hr 31 min,Drama Romance Thriller,Comes a Bright Day (2012),,,"July 13, 2012 (United Kingdom)",0,1142,1142.0,,2012,100000,1142
960,83186,0,"[35, 9648]","['Comedy', 'Mystery']",tt1901040,[6929],['Realitism'],9/5/12,0,94,Wrong,,1 hr 34 min,Comedy Mystery,Wrong (2012),Drafthouse Films,20424.0,"August 3, 2012 (Poland)",0,46021,60404.0,106425.0,2012,100000,46021
961,73655,0,[18],['Drama'],tt1906398,[4676],['Star Cinema – ABS-CBN Film Productions'],5/27/11,0,115,In the Name of Love,,2 hr 6 min,Drama,In the Name of Love (2011),,,"May 11, 2011 (Philippines)",0,2719970,2719970.0,,2011,100000,2719970
962,139705,0,[99],['Documentary'],tt1906443,[],[],10/26/12,0,85,Orchestra of Exiles,,1 hr 25 min,Documentary,Orchestra of Exiles (2012),First Run,6719.0,"October 26, 2012 (Domestic)",0,34577,34577.0,,2012,100000,34577
963,112456,1000000,"[18, 28]","['Drama', 'Action']",tt1907639,[26945],['Skipstone Pictures'],6/1/12,0,114,Hardflip,PG-13,1 hr 52 min,Action Drama,Hardflip (2012),Rocky Mountain Pictures,49879.0,"June 1, 2012 (Domestic)",0,96734,96734.0,,2012,1000000,96734
964,87502,31000000,[18],['Drama'],tt1907668,"[4, 11395, 135159]","['Paramount', 'ImageMovers', 'Parkes-MacDonald Productions']",11/2/12,161772375,138,Flight,R,2 hr 18 min,Drama Thriller,Flight (2012),Paramount Pictures,24900566.0,"November 2, 2012 (Domestic)",31000000,93772375,68000000.0,161772375.0,2012,31000000,93772375
965,84317,0,[18],['Drama'],tt1907731,[13369],['Super Crispy Entertainment'],10/19/12,24995,83,Nobody Walks,R,1 hr 23 min,Drama,Nobody Walks (2012),Magnolia Pictures,7269.0,"October 19, 2012 (Domestic)",0,25342,25342.0,,2012,100000,25342
966,119698,0,"[12, 28, 27]","['Adventure', 'Action', 'Horror']",tt1907779,[9137],['Moonlighting Films'],8/9/12,2412576,83,The Dinosaur Project,PG-13,1 hr 23 min,Action Adventure Drama Horror Sci-Fi Thriller,The Dinosaur Project (2012),,,"August 10, 2012 (United Kingdom)",0,2412576,2412576.0,,2012,100000,2412576
967,74306,0,"[35, 18]","['Comedy', 'Drama']",tt1912398,"[12622, 7357]","['Darko Entertainment', 'Jerkschool Productions']",5/11/12,0,104,God Bless America,R,1 hr 45 min,Action Comedy Crime Drama,God Bless America (2011),Magnolia Pictures,27308.0,"May 11, 2012 (Domestic)",0,122550,271330.0,393880.0,2012,100000,122550
968,186246,0,[18],['Drama'],tt1914331,[],[],4/1/11,0,90,Reus,,1 hr 29 min,Crime Thriller,Reus (2011),,,"March 25, 2011 (Uruguay)",0,172254,172254.0,,2011,100000,172254
969,77930,7000000,"[18, 35]","['Drama', 'Comedy']",tt1915581,"[34981, 8850]","['Iron Horse Entertainment', 'Extension 765']",6/28/12,167221571,110,Magic Mike,R,1 hr 50 min,Comedy Drama,Magic Mike (2012),Warner Bros.,39127170.0,"June 28, 2012 (Slovenia)",7000000,113781613,53500593.0,167282206.0,2012,7000000,113781613
970,121822,0,[9648],['Mystery'],tt1916749,"[1811, 111272]","['FilmColony', 'Movie Time Picture Company']",9/11/12,0,88,The Time Being,,1 hr 25 min,Mystery,The Time Being (2012),Tribeca Film,,"July 26, 2013 (Domestic)",0,5274,5274.0,,2012,100000,5274
971,84180,0,[18],['Drama'],tt1918727,[],[],11/30/12,0,93,California Solo,,1 hr 34 min,Drama,California Solo (2012),Strand Releasing,3412.0,"November 30, 2012 (Domestic)",0,15433,15433.0,,2012,100000,15433
972,66683,0,[53],['Thriller'],tt1919085,"[7205, 7207, 7208]","['Periba productions', 'Hannouch Hldg', 'Yuri M. Productions']",6/9/11,0,90,Sorry Mom,,,Thriller,Sorry Mom (2011),,,"June 9, 2011 (Lebanon)",0,106364,106364.0,,2011,100000,106364
973,84174,3000000,"[35, 10749]","['Comedy', 'Romance']",tt1920849,"[4740, 10290]","['Gary Sanchez Productions', 'BCDF Pictures']",1/23/12,11947954,87,Bachelorette,R,1 hr 27 min,Comedy Romance,Bachelorette (2012),RADiUS-TWC,181494.0,"September 7, 2012 (Domestic)",0,447954,11680621.0,12128575.0,2012,3000000,447954
974,130593,0,"[10402, 18]","['Music', 'Drama']",tt1920945,[],[],5/31/12,0,111,Good Vibrations,,1 hr 43 min,Biography Drama Music,Good Vibrations (2012),,,"March 29, 2013 (United Kingdom)",0,500168,500168.0,,2012,100000,500168
975,138550,0,[16],['Animation'],tt1920996,[],[],8/30/12,0,80,The Star Making Machine,,1 hr 20 min,Animation,The Star Maker (2012),,,"August 30, 2012 (Argentina)",0,295400,295400.0,,2012,100000,295400
976,262211,0,[],[],tt1921027,[118954],['Lespedi Productions'],4/3/12,0,82,More Than the Rainbow,,1 hr 22 min,Documentary,More Than the Rainbow (2012),First Run,1082.0,"May 2, 2014 (Domestic)",0,1677,1677.0,,2012,100000,1677
977,115276,0,"[80, 53]","['Crime', 'Thriller']",tt1921070,"[10393, 22789]","['Vertigo Films', 'Embargo Films']",10/12/12,0,86,Pusher,R,1 hr 29 min,Crime Thriller,Pusher (2012),RADiUS-TWC,,"October 12, 2012 (United Kingdom)",0,197857,197857.0,,2012,100000,197857
978,67675,9000000,"[10402, 99, 10751]","['Music', 'Documentary', 'Family']",tt1922612,"[19328, 25, 1556]","['Ryan Murphy Productions', '20th Century Fox', '20th Century Fox Television']",8/11/11,18663238,84,Glee: The Concert Movie,PG,1 hr 24 min,Documentary Music,Glee: The 3D Concert Movie (2011),Twentieth Century Fox,5961231.0,"August 11, 2011 (APAC)",9000000,11862398,6800840.0,18663238.0,2011,9000000,11862398
979,96551,0,"[18, 53]","['Drama', 'Thriller']",tt1922721,"[105770, 17314]","['Équation', 'Swift Productions']",8/5/11,0,101,Beauty,,1 hr 39 min,Drama,Beauty (2011),,,"August 5, 2011 (South Africa)",0,50425,50425.0,,2011,100000,50425
980,82673,0,[99],['Documentary'],tt1922751,"[1410, 76921, 101459]","['TAG/TRAUM Filmproduktion', ""Les Films d'ici"", 'Prounen Film']",5/16/11,0,98,Charlotte Rampling: The Look,,1 hr 39 min,Documentary,The Look (2011),Kino Lorber,5905.0,"October 20, 2011 (Germany)",0,19988,63149.0,83137.0,2011,100000,19988
981,82507,3000000,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']",tt1922777,"[7625, 3172, 2514, 7437, 23277, 491]","['Automatik Entertainment', 'Blumhouse Productions', 'Alliance Films', 'IM Global', 'Possessed Pictures', 'Summit Entertainment']",3/29/12,82515113,110,Sinister,R,1 hr 50 min,Horror Mystery Thriller,Sinister (2012),Lions Gate Films,18007634.0,"October 5, 2012 (United Kingdom)",3000000,48086903,34428210.0,82515113.0,2012,3000000,48086903
982,103747,0,"[18, 35]","['Drama', 'Comedy']",tt1924394,"[856, 1926, 7281, 12695, 15130]","['Wild Bunch', 'Les Films du Fleuve', 'BFI', 'Sixteen Films', 'Urania Pictures']",6/1/12,7034007,101,The Angels' Share,,1 hr 41 min,Comedy Crime Drama,The Angels' Share (2012),IFC Films,18837.0,"June 1, 2012 (United Kingdom)",0,346669,12743802.0,13090471.0,2012,100000,346669
983,139567,20000000,"[28, 80, 18, 53]","['Action', 'Crime', 'Drama', 'Thriller']",tt1925431,"[46961, 376, 3604, 5830, 6667, 6819, 10405, 11030]","['Knightsbridge Entertainment', 'Industry Entertainment', 'Grindstone Entertainment Group', 'Cheetah Vision', 'Mandalay Vision', 'Paradox Entertainment', 'EFO Films', 'Envision Entertainment']",8/31/12,2500277,97,Fire with Fire,R,1 hr 37 min,Action Thriller,Fire with Fire (2012),,,"January 10, 2013 (Malaysia)",0,2500277,2500277.0,,2012,20000000,2500277
984,85935,0,[99],['Documentary'],tt1929205,[],[],7/29/11,0,99,Brother Number One,,1 hr 37 min,Documentary,Brother Number One (2011),,,"March 8, 2012 (New Zealand)",0,11348,11348.0,,2011,100000,11348
985,137381,0,[99],['Documentary'],tt1929346,[],[],4/20/12,0,90,People of a Feather,,1 hr 30 min,Documentary,People of a Feather (2011),First Run,2413.0,"November 8, 2013 (Domestic)",0,5677,5677.0,,2012,100000,5677
986,84178,0,"[53, 27]","['Thriller', 'Horror']",tt1930294,"[8185, 1632, 8533]","['Submarine Entertainment', 'Lionsgate', 'LD Entertainment']",1/21/12,0,79,Black Rock,R,1 hr 23 min,Horror Thriller,Black Rock (2012),LD Entertainment,,"May 17, 2013 (Domestic)",0,175682,175682.0,,2012,100000,175682
987,96085,0,[18],['Drama'],tt1930327,"[51454, 107666, 1898]","['The Factory', 'Lightstream Pictures', 'Fís Éireann/Screen Ireland']",3/10/12,0,95,Dollhouse,,1 hr 35 min,Drama,Dollhouse (2012),,,"December 7, 2012 (United Kingdom)",0,14469,14469.0,,2012,100000,14469
988,127374,0,[18],['Drama'],tt1930546,"[10246, 18144]","['Cross Creek Pictures', 'Vertebra Films']",9/7/12,0,101,Arthur Newman,R,1 hr 33 min,Comedy Drama,Arthur Newman (2012),Cinedigm Entertainment Group,112788.0,"April 26, 2013 (Domestic)",0,207853,539287.0,747140.0,2012,100000,207853
989,97610,0,"[99, 10402]","['Documentary', 'Music']",tt1931388,"[7407, 150929]","['Insurgent Docs', 'Pugilist at Rest Productions']",11/28/12,0,100,Beware of Mr. Baker,,1 hr 40 min,Biography Documentary Music,Beware of Mr. Baker (2012),Snagfilms,12195.0,"November 28, 2012 (Domestic)",0,116476,93647.0,210123.0,2012,100000,116476
990,86838,15000000,"[35, 80]","['Comedy', 'Crime']",tt1931533,"[5490, 7281, 2376, 6705, 2395]","['CBS Films', 'BFI', 'Blueprint Pictures', 'Film4 Productions', 'HanWay Films']",10/12/12,33035736,110,Seven Psychopaths,R,1 hr 50 min,Comedy Crime,Seven Psychopaths (2012),CBS Films,4174915.0,"October 12, 2012 (Domestic, EMEA)",15000000,15024049,17202333.0,32226382.0,2012,15000000,15024049
991,72845,0,"[18, 99, 36]","['Drama', 'Documentary', 'History']",tt1931549,[],[],9/23/11,0,104,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",,1 hr 44 min,Biography Documentary History War,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby (2011)",First Run,15411.0,"September 23, 2011 (Domestic)",0,183342,183342.0,,2011,100000,183342
992,183297,0,"[53, 18]","['Thriller', 'Drama']",tt1934194,[],[],10/30/12,0,101,Blood Pressure,,1 hr 41 min,Drama,Blood Pressure (2012),,,"August 22, 2013 (Russia/CIS)",0,16532,16532.0,,2012,100000,16532
993,120292,0,"[35, 10749]","['Comedy', 'Romance']",tt1935065,"[124220, 116041, 144284, 10951]","['Wild Eddie', 'Exit Films', 'Frame, Set & Match', 'Screen NSW']",7/12/12,0,97,Not Suitable For Children,R,1 hr 37 min,Comedy Romance,Not Suitable for Children (2012),,,"July 12, 2012 (Australia)",0,495760,495760.0,,2012,100000,495760
994,127867,0,"[35, 14, 53]","['Comedy', 'Fantasy', 'Thriller']",tt1935902,"[13552, 8714]","['Laundry Films', 'Northern Lights Films']",9/8/12,0,100,The Brass Teapot,R,1 hr 41 min,Comedy Fantasy Thriller,The Brass Teapot (2012),Magnolia Pictures,4468.0,"April 5, 2013 (Domestic)",0,6997,238030.0,245027.0,2012,100000,6997
995,137376,0,[18],['Drama'],tt1937222,[65177],['LA Saints Production'],10/12/12,0,105,Least Among Saints,R,1 hr 47 min,Crime Drama,Least Among Saints (2012),Brainstorm Media,15774.0,"October 12, 2012 (Domestic)",0,28026,28026.0,,2012,100000,28026
996,90369,0,"[18, 10749]","['Drama', 'Romance']",tt1937264,"[500, 2376, 9987]","['Goldcrest', 'Blueprint Pictures', 'Lipsync Productions']",9/19/12,2699265,103,Now Is Good,PG-13,1 hr 43 min,Drama Romance,Now Is Good (2012),,,"September 21, 2012 (United Kingdom)",0,2273746,2273746.0,,2012,100000,2273746
997,128129,0,[],[],tt1937419,"[12934, 12935, 288]","['Air-Edel Associates', 'BBC Arts', 'BBC Film']",8/3/12,0,129,London: The Modern Babylon,,2 hr 5 min,Documentary History Music,London: The Modern Babylon (2012),,,"August 3, 2012 (United Kingdom)",0,28219,28219.0,,2012,100000,28219
998,121789,0,"[18, 53]","['Drama', 'Thriller']",tt1937449,"[14580, 1422]","['Treehouse Pictures', 'Killer Films']",8/30/12,0,105,At Any Price,R,1 hr 45 min,Drama Sport Thriller,At Any Price (2012),Sony Pictures Classics,16095.0,"April 24, 2013 (Domestic)",0,380594,107371.0,487965.0,2012,100000,380594
999,70637,0,[99],['Documentary'],tt1941569,[],[],7/15/11,0,88,Just Do It: A Tale of Modern-day Outlaws,,1 hr 30 min,Documentary,Just Do It: A Tale of Modern-day Outlaws (2011),,,"July 15, 2011 (United Kingdom)",0,17663,17663.0,,2011,100000,17663
1000,171597,0,[],[],tt1941632,[],[],1/29/12,0,85,Rânia,,1 hr 25 min,Drama,Rânia (2011),,,"March 22, 2013 (Brazil)",0,3738,3738.0,,2012,100000,3738
1001,140846,0,"[35, 18]","['Comedy', 'Drama']",tt1942831,"[101910, 101911, 97073, 40979]","['New York Philharmonic', 'NCM Fathom', 'ScreenVision Media', 'Ellen M. Krass Productions']",6/15/11,0,144,Company,,2 hr 25 min,Comedy Drama Musical,Company (2011),,,"March 29, 2012 (Australia)",0,102591,102591.0,,2011,100000,102591
1002,171698,0,[],[],tt1942989,[],[],9/19/12,0,99,The Citizen,PG-13,1 hr 39 min,Drama,The Citizen (2012),Monterey Media,368.0,"September 6, 2013 (Domestic)",0,24296,24471.0,48767.0,2012,100000,24296
1003,118769,0,[99],['Documentary'],tt1943873,[23120],['Montrose Pictures'],7/6/12,0,95,You've Been Trumped,,1 hr 19 min,Documentary,You've Been Trumped (2011),International Film Circuit,4497.0,"July 6, 2012 (United Kingdom)",0,29273,35947.0,65220.0,2012,100000,29273
1004,94901,2500000,[18],['Drama'],tt1945062,"[21608, 12876]","['Enderby Entertainment', 'Gordon Bijelonic / Datari Turner Films']",2/14/12,8315,102,About Cherry,R,1 hr 38 min,Drama,About Cherry (2012),IFC Films,2760.0,"September 21, 2012 (Domestic)",0,3003,5312.0,8315.0,2012,2500000,3003
1005,67386,0,"[35, 80, 28]","['Comedy', 'Crime', 'Action']",tt1947973,[],[],6/17/11,0,0,Bin Bulaye Baraati,,2 hr 13 min,Action Comedy Crime Drama,Bin Bulaye Baraati (2011),,,"June 17, 2011 (India)",0,442971,442971.0,,2011,100000,442971
1006,96631,900000,[53],['Thriller'],tt1951218,"[13584, 5505]","['DP Films', 'Fulwell 73']",5/3/12,0,106,Piggy,,1 hr 46 min,Horror Thriller,Piggy (2012),,,"May 4, 2012 (United Kingdom)",0,963,963.0,,2012,900000,963
1007,257173,0,"[10402, 80, 18]","['Music', 'Crime', 'Drama']",tt1954204,"[112794, 147927, 80750, 147928, 121413]","['Codeblack Films', 'Manhaddon Entertainment', 'Tyscot Records', 'Dreams On Screens', 'Dream Factory Entertainment']",5/4/12,0,90,A Beautiful Soul,PG-13,1 hr 27 min,Drama,A Beautiful Soul (2012),Tyscot Manhaddon Films & Releve Entertainment,46410.0,"May 4, 2012 (Domestic)",0,54008,54008.0,,2012,100000,54008
1008,106135,13000000,[18],['Drama'],tt1954352,[],[],5/18/12,1832541,95,Crooked Arrows,PG-13,1 hr 45 min,Drama Sport,Crooked Arrows (2012),Branded/Peck Entertainment,257364.0,"May 18, 2012 (Domestic)",0,1832541,1832541.0,,2012,13000000,1832541
1009,392069,0,"[27, 14, 18]","['Horror', 'Fantasy', 'Drama']",tt1954606,[],[],5/1/12,943,99,Lañinbwil's Gift,,1 hr 39 min,Drama Fantasy Mystery,Lañinbwil's Gift (2011),,,,0,0,,,2012,100000,943
1010,135550,0,[],[],tt1956433,[],[],11/2/12,0,120,Ata Pata Lapatta,,2 hr,Comedy Musical,Ata Pata Lapatta (2012),,,"November 2, 2012 (United Kingdom)",0,4531,4531.0,,2012,100000,4531
1011,93087,0,"[10402, 99]","['Music', 'Documentary']",tt1956594,"[95417, 122510, 10307]","['Abramorama', 'Roco Films', 'Virgil Films']",9/11/11,38691,87,Paul Williams Still Alive,PG-13,1 hr 27 min,Biography Comedy Documentary Musical,Paul Williams: Still Alive (2011),Abramorama,6116.0,"June 8, 2012 (Domestic)",0,38691,38691.0,,2011,100000,38691
1012,75204,4275000,"[14, 18]","['Fantasy', 'Drama']",tt1959409,[6339],['Solar Films'],11/23/12,0,86,Imaginaerum,,1 hr 26 min,Drama Fantasy Musical,Imaginaerum (2012),,,"November 23, 2012 (Finland)",0,190819,190819.0,,2012,4275000,190819
1013,139933,0,"[53, 27, 10749]","['Thriller', 'Horror', 'Romance']",tt1959438,"[20313, 58550, 22632, 36186]","['Venture Forth', 'DeerJen', 'Verisimilitude', 'Bersin Pictures']",11/7/12,14752,95,Kiss of the Damned,R,1 hr 37 min,Drama Horror Romance,Kiss of the Damned (2012),Magnolia Pictures,2723.0,"May 3, 2013 (Domestic)",0,14752,14752.0,,2012,100000,14752
1014,105677,0,[99],['Documentary'],tt1959550,[],[],3/30/12,0,88,The Beat Hotel,,1 hr 28 min,Biography Documentary History,The Beat Hotel (2012),First Run,1458.0,"March 30, 2012 (Domestic)",0,6480,6480.0,,2012,100000,6480
1015,99509,0,[18],['Drama'],tt1961447,"[73327, 73328, 73329]","['Now Forager', 'Monternia', 'Now Forager LLC']",1/25/12,0,93,"Now, Forager",,1 hr 33 min,Drama,"Now, Forager (2012)",Argot Pictures,1539.0,"October 3, 2012 (Domestic)",0,11146,11146.0,,2012,100000,11146
1016,103559,0,[99],['Documentary'],tt1961656,[],[],6/28/12,0,80,We Are Poets,,1 hr 24 min,Documentary Drama,We Are Poets (2012),,,"June 29, 2012 (United Kingdom)",0,493,493.0,,2012,100000,493
1017,156169,0,[99],['Documentary'],tt1964479,[83352],['Ruth Beckermann Filmproduktion'],3/31/11,0,120,American Passages,,2 hr,Documentary,American Passages (2011),,,"November 25, 2011 (Austria)",0,57450,57450.0,,2011,100000,57450
1018,127242,0,[18],['Drama'],tt1964570,"[6254, 9987, 180130]","['The Jim Henson Company', 'Lipsync Productions', 'Independent Entertainment']",9/2/12,0,91,Boxing Day,,1 hr 34 min,Drama,Boxing Day (2012),,,"December 21, 2012 (United Kingdom)",0,12792,12792.0,,2012,100000,12792
1019,110250,30000,[],[],tt1964868,[],[],6/15/12,0,87,Late September,,1 hr 27 min,Drama,Late September (2012),,,"June 15, 2012 (United Kingdom)",0,3917,3917.0,,2012,100000,3917
1020,74537,0,[99],['Documentary'],tt1965264,[],[],9/30/11,0,91,Sarah Palin: You Betcha!,,1 hr 31 min,Documentary,Sarah Palin: You Betcha! (2011),Freestyle Releasing,6911.0,"September 30, 2011 (Domestic)",0,10935,10935.0,,2011,100000,10935
1021,84287,0,"[99, 9648]","['Documentary', 'Mystery']",tt1966604,"[23949, 12840, 11594, 6705]","['RAW', 'Red Box Films', 'Passion Pictures', 'Film4 Productions']",7/13/12,0,99,The Imposter,R,1 hr 39 min,Biography Crime Documentary Drama Thriller,The Imposter (2012),Indomina Media,22379.0,"July 13, 2012 (Domestic)",0,898317,2103560.0,3001877.0,2012,100000,898317
1022,114998,0,[99],['Documentary'],tt1966607,[87263],['Electric Flix'],6/22/12,0,82,The Last Projectionist,,1 hr 22 min,Documentary History News,The Last Projectionist (2011),,,"June 22, 2012 (United Kingdom)",0,7664,7664.0,,2012,100000,7664
1023,142688,0,[],[],tt1967526,[],[],12/5/11,0,83,JLS: Eyes Wide Open,,1 hr 23 min,Documentary,JLS: Eyes Wide Open 3D (2011),,,"June 3, 2011 (United Kingdom)",0,827792,827792.0,,2011,100000,827792
1024,118521,0,"[99, 10402]","['Documentary', 'Music']",tt1967628,[],[],11/15/11,0,87,The Libertines - There Are No Innocent Bystanders,,1 hr 27 min,Documentary Music,The Libertines: There Are No Innocent Bystanders (2011),,,"March 23, 2012 (United Kingdom)",0,14572,14572.0,,2011,100000,14572
1025,84188,270000,"[18, 53]","['Drama', 'Thriller']",tt1971352,"[12649, 12650, 10989, 28286]","['Bad Cop / Bad Cop', 'Dogfish Pictures', 'Muskat Filmed Properties', 'Low Spark Films']",8/23/12,592116,90,Compliance,R,1 hr 30 min,Crime Drama History Thriller,Compliance (2012),Magnolia Pictures,16427.0,"August 17, 2012 (Domestic)",0,319285,272831.0,592116.0,2012,270000,319285
1026,106586,0,"[53, 10749]","['Thriller', 'Romance']",tt1971365,"[69562, 19142, 7294]","['BVG Films', 'DAR Motion Pictures', 'Reliance Entertainment']",5/11/12,0,130,Dangerous Ishq,,2 hr 10 min,Fantasy Mystery Romance Thriller,Dangerous Ishq (2012),Reliance Big Pictures,,"May 11, 2012 (3 markets)",0,1062825,1062825.0,,2012,100000,1062825
1027,119457,0,[35],['Comedy'],tt1971403,[],[],8/24/12,0,94,General Education,PG-13,1 hr 34 min,Comedy,General Education (2012),Pelican House Productions,282.0,"August 24, 2012 (Domestic)",0,8601,8601.0,,2012,100000,8601
1028,75442,0,[99],['Documentary'],tt1972646,[99614],['American Masters Pictures'],11/18/11,0,83,Eames: The Architect and the Painter,,1 hr 25 min,Biography Documentary,Eames: The Architect & The Painter (2011),First Run,,"November 11, 2011 (Domestic)",0,153088,10270.0,163358.0,2011,100000,153088
1029,77365,0,"[99, 80]","['Documentary', 'Crime']",tt1972663,"[8019, 87721, 843, 73761, 15084, 9120]","['Creative Differences', 'Skellig Rock', 'Werner Herzog Filmproduktion', 'Investigation Discovery', 'Revolver Entertainment', 'Spring Films']",11/11/11,0,105,Into the Abyss,PG-13,1 hr 47 min,Crime Documentary Drama,Into the Abyss (2011),IFC Films,47559.0,"November 11, 2011 (Domestic)",0,223880,169834.0,393714.0,2011,100000,223880
1030,139997,0,"[18, 10749]","['Drama', 'Romance']",tt1972819,[],[],4/21/12,0,83,And While We Were Here,R,1 hr 23 min,Drama Romance,And While We Were Here (2012),Well Go USA Entertainment,7750.0,"September 13, 2013 (Domestic)",0,7750,7750.0,,2012,100000,7750
1031,124069,0,[99],['Documentary'],tt1974254,[],[],10/15/12,0,98,Far Out Isn't Far Enough: The Tomi Ungerer Story,,1 hr 38 min,Documentary,Far Out Isn't Far Enough: The Tomi Ungerer Story (2012),First Run,3700.0,"June 14, 2013 (Domestic)",0,35647,35647.0,,2012,100000,35647
1032,114730,0,"[27, 28, 53, 878]","['Horror', 'Action', 'Thriller', 'Science Fiction']",tt1975205,[],[],3/2/12,0,86,Lost Woods,,1 hr 28 min,Action Sci-Fi Thriller,Lost Woods (2012),Nocturnal Features,58240.0,"March 2, 2012 (Domestic)",0,180117,180117.0,,2012,100000,180117
1033,127521,10000000,"[53, 28, 80]","['Thriller', 'Action', 'Crime']",tt1975249,"[23283, 2090]","['Rodin Entertainment', 'Motion Picture Corporation of America']",9/11/12,0,115,6 Bullets,R,1 hr 55 min,Action Crime Drama Thriller,6 Bullets (2012),,,"February 21, 2013 (United Arab Emirates)",0,99861,99861.0,,2012,10000000,99861
