ids,star_2010,star_2011,star_2012,star_2013,star_2014,star_2015,star_2016,star_2017,star_2018,star_2019,star_2020,star_2021,star_2022,star_2023
91047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58321,0,190,190,190,0,0,0,0,0,0,0,0,0,0
58322,0,190,190,190,0,0,0,0,0,0,0,0,0,0
156627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156628,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,0,0,0,0,0,0,0,31,45,45,14,0,0,0
25582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58399,0,0,0,0,0,0,0,23,23,23,0,0,0,0
156707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123998,0,0,0,0,0,0,0,0,0,31,31,31,0,0
25701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124017,0,0,0,0,0,0,0,0,2,2,2,0,0,0
25716,0,0,86,86,86,0,88,88,88,0,0,0,0,0
91252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91331,0,0,0,0,0,0,6,6,6,0,0,0,0,0
25800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25838,0,0,0,0,0,0,0,0,0,0,3,3,3,0
25843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91386,0,0,0,0,0,0,0,0,0,0,18,18,18,0
91387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91390,0,0,0,0,0,0,0,0,0,22,22,22,0,0
58630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58637,0,0,0,0,0,0,0,0,2,2,2,17,17,17
25876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25894,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25998,0,0,0,0,0,0,0,0,0,88,88,88,0,0
25999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26025,0,0,0,0,0,0,0,0,0,0,0,0,0,14
58796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124335,0,0,0,0,0,0,0,0,0,0,72,72,72,0
91584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26065,0,0,0,0,0,0,0,0,0,0,0,15,15,15
26072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124433,0,0,0,0,0,0,0,0,0,0,0,0,39,39
157201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157314,0,0,0,0,0,0,0,0,0,0,0,0,23,23
124552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91797,0,0,0,0,0,0,105,195,195,147,57,57,0,0
59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124633,0,0,0,0,0,0,0,0,0,59,59,59,0,0
124634,0,0,0,0,0,0,0,0,0,59,59,59,0,0
190175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26369,0,0,0,0,0,0,0,0,0,11,11,11,0,0
190215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91920,0,0,0,0,0,0,77,77,77,34,34,34,0,0
91921,0,0,0,0,0,0,78,134,134,56,0,0,0,0
26387,0,0,0,0,65,65,65,0,0,0,0,0,0,0
91929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91934,0,0,0,0,0,0,0,2,2,2,68,68,68,0
26402,0,0,0,0,0,70,73,73,3,0,0,0,0,0
26403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190253,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92029,0,0,0,0,0,0,0,47,47,47,0,0,0,0
92047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190407,0,0,0,0,0,0,0,0,0,0,0,0,0,26
59341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92143,0,0,0,0,0,0,20,20,20,0,0,0,0,0
92144,0,0,0,0,0,0,20,20,20,0,0,0,0,0
26608,0,0,0,0,0,0,0,0,0,0,0,6,6,6
124910,0,82,82,82,0,0,0,0,0,0,0,0,0,0
26609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157697,0,0,0,0,0,0,0,0,0,0,0,54,54,54
26648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,0,0,0,0,0,0,0,0,0,0,0,130,130,130
26698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190543,0,0,0,0,0,0,0,0,0,0,0,0,42,42
59481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125055,0,0,0,0,0,0,0,0,0,0,0,0,60,60
125066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26770,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125092,0,0,0,0,0,0,0,0,0,0,35,35,35,0
125094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92336,0,0,0,0,0,0,0,0,0,0,111,111,111,0
92337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92346,0,0,0,0,0,0,0,0,0,0,57,57,57,0
26820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92392,0,0,0,0,0,0,0,22,22,22,0,0,0,0
92394,0,0,0,0,0,0,0,22,22,22,0,0,0,0
92395,0,0,0,0,0,0,0,22,22,22,0,0,0,0
59640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26890,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92455,0,0,0,0,0,0,0,0,0,0,14,14,14,0
59688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92484,0,0,0,0,0,0,0,0,0,0,0,0,0,80
26950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125281,0,0,0,0,0,0,0,0,0,0,0,0,88,88
125282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59778,0,0,0,0,0,73,73,73,0,0,0,0,0,0
92556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59827,0,0,0,0,0,0,27,27,27,0,0,0,0,0
27063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125401,0,0,0,0,0,0,0,0,0,0,0,0,17,17
158172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92693,0,0,0,0,0,0,0,0,0,91,91,91,0,0
59935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125512,0,0,0,0,0,0,0,0,0,0,0,62,62,62
60003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191075,0,0,0,0,0,0,0,0,0,0,0,0,70,70
92782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60016,0,0,0,0,0,0,20,20,20,0,0,0,0,0
158322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60018,77,0,77,0,0,0,0,0,0,0,0,0,0,0
60020,31,0,31,0,0,0,0,0,0,0,0,0,0,0
27264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125584,0,0,0,0,0,0,0,0,0,0,0,0,0,26
125585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125590,0,0,0,0,0,0,0,0,0,30,30,30,0,0
191127,0,0,0,0,0,0,0,0,0,0,0,16,34,60
125593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92840,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27319,0,0,0,0,1,1,1,0,0,0,0,0,0,0
27331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158407,0,0,0,0,0,0,0,0,0,0,0,0,33,80
60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158413,0,0,0,0,0,0,0,0,0,0,0,0,0,27
60111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27392,0,0,0,40,40,40,0,0,0,0,0,0,0,0
27395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27467,0,0,0,0,25,25,25,0,0,0,96,96,96,0
125783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191328,0,150,150,150,0,0,0,0,0,0,0,0,0,0
60262,0,0,0,0,0,2,2,2,0,0,0,0,0,0
60265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27497,0,0,0,0,0,0,0,87,87,87,0,43,43,43
93035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158613,0,0,0,56,56,56,0,0,0,0,0,0,0,0
27543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93105,0,0,0,0,0,13,13,57,44,90,46,46,75,75
93109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
