id,name,known_for_dept,popularity
1973286,Nicholas J. Coleman,Acting,0.644
2554357,Johanna Estevez,Acting,0.6
2554366,Todd Fredericks,Acting,0.6
71813,Carson Grant,Acting,1.18
223748,Mary Ann Hannon,Acting,0.831
6542,Isaac Hayes,Acting,3.993
6806,Doug Hutchison,Acting,6.163
1514945,Deacon Ledges,Acting,1.4
58966,Deirdre Lovejoy,Acting,11.236
1092234,Carl Low,Acting,0.98
2011994,John E. Mack,Acting,0.782
1617366,Selena Mars,Acting,0.989
1647727,"Riley G. Matthews, Jr.",Acting,2.423
2554368,Thomas Mejia,Acting,0.6
1328023,Mercedes Mercado,Acting,0.6
26718,Dorian Missick,Acting,3.15
118384,Kevin O'Donnell,Acting,1.148
1781708,Nik Pjeternikaj,Acting,0.6
21369,Gloria Reuben,Acting,6.522
2554370,Roman Rivera,Acting,0.6
51321,Dawn Robinson,Acting,2.276
171658,Christina Rouner,Acting,2.203
62385,Mustafa Shakir,Acting,4.866
2554371,Cue Shepherd,Acting,0.6
6482,John Singleton,Directing,4.711
19765,Peter Stickles,Acting,2.426
1232540,Al Thompson,Acting,1.546
163991,Lou Torres,Acting,1.397
51857,Tim Meadows,Acting,14.742
80987,Karyn Parsons,Acting,6.324
3799,Billy Dee Williams,Acting,8.758
56902,John Witherspoon,Acting,6.907
17414,Jill Talley,Acting,2.969
7400,Lee Evans,Acting,10.972
23659,Will Ferrell,Acting,21.729
52628,Sofia Milos,Acting,11.116
26510,Eugene Levy,Acting,13.051
5922,David Huband,Acting,2.502
236327,Ken Hudson Campbell,Acting,3.136
58955,Kevin McDonald,Acting,3.393
59154,Tamala Jones,Acting,9.286
1231,Julianne Moore,Acting,271.217
19187,Tiffani Thiessen,Acting,7.731
27448,Rocky Carroll,Acting,5.38
87575,Arnold Pinnock,Acting,3.58
113244,Shaun Majumder,Acting,1.733
1009310,Brett Heard,Acting,1.003
56867,Mark McKinney,Acting,3.351
51382,Chris Parnell,Acting,9.27
20196,Boyd Banks,Acting,2.448
101255,Inna Korobkina,Acting,1.636
68215,Reginald Hudlin,Directing,2.259
545330,April Mullen,Directing,2.923
1543320,Jammer,Acting,0.6
84730,Diego Fuentes,Acting,0.973
117571,Sean Thibodeau,Acting,1.4
2353976,Rebecca Weinberg,Acting,0.6
64619,Robyn Palmer,Acting,1.746
2353977,Michelle Silveira,Acting,0.6
2353978,Simone Stock,Acting,0.6
1818393,Juliet Ladines,Acting,0.6
2353980,Susan Aceron,Acting,0.6
3052,Rachel Griffiths,Acting,7.228
77553,David Roberts,Acting,2.033
1344406,Sandy Winton,Acting,1.539
1028560,Yael Stone,Acting,11.854
1504492,Shaun Loseby,Acting,0.6
1230458,Trent Sullivan,Acting,1.216
240289,Rebecca Frith,Acting,1.499
145314,Christine Stephen-Daly,Acting,2.596
125564,Felix Williamson,Acting,3.07
1223138,Ann Burbrook,Acting,2.649
33438,Pip Karmel,Writing,0.6
518,Danny DeVito,Acting,21.998
73931,Bette Midler,Acting,11.287
9206,Neve Campbell,Acting,24.461
8944,Jamie Lee Curtis,Acting,14.832
1893,Casey Affleck,Acting,14.383
886,William Fichtner,Acting,29.768
55174,Marcus Thomas,Acting,2.783
37822,Peter Dobson,Acting,5.926
42335,Kathleen Wilhoite,Acting,14.068
85142,Paul Ben-Victor,Acting,6.325
36189,Paul Schulze,Acting,8.339
1236,Mark Pellegrino,Acting,14.735
84606,Raymond O'Connor,Acting,1.893
155897,Lisa Rieffel,Acting,6.608
1233996,Robert Arce,Acting,0.933
2481872,Brittany Peterson,Acting,0.6
197073,Philip Perlman,Acting,1.672
55536,Melissa McCarthy,Acting,14.573
2816604,Jason Monkarsh,Acting,0.6
1535,Brian Doyle-Murray,Acting,8.187
75604,Yul Vazquez,Acting,4.846
17278,Nick Gomez,Directing,2.058
2296,Clive Owen,Acting,22.136
15735,Helen Mirren,Acting,43.912
1282,David Kelly,Acting,3.548
2268,Warren Clarke,Acting,8.235
41042,Danny Dyer,Acting,8.535
19868,Paterson Joseph,Acting,7.905
110581,Natasha Little,Acting,12.192
27172,Peter Guinness,Acting,3.043
66446,Lucy Punch,Acting,20.994
110583,Sally Edwards,Acting,0.6
19331,Donald Douglas,Acting,2.32
110584,Kevin McMonagle,Acting,0.968
110585,Julie Saunders,Acting,0.6
1664909,Jordan Maxwell,Acting,0.6
1989292,David Lyon,Acting,0.6
30432,Jan Chappell,Acting,1.292
96182,Timothy Carlton,Acting,3.258
1855066,Sudha Bhuchar,Acting,0.664
195448,Ian East,Acting,0.6
1229859,Brenda Cowling,Acting,0.651
1220360,Charles De'Ath,Acting,2.068
133038,T.R. Bowen,Writing,5.565
2179763,Lindsay Swan,Acting,0.6
1576856,Cate Fowler,Acting,1.4
105458,Chris Barnes,Acting,1.702
2179764,Emily Stott,Acting,1.543
1217106,James Woolley,Acting,0.768
1121281,Joel Hershman,Writing,0.6
9560,Ellen Burstyn,Acting,15.172
7499,Jared Leto,Acting,20.155
6161,Jennifer Connelly,Acting,78.543
9562,Marlon Wayans,Acting,24.991
4443,Christopher McDonald,Acting,20.71
9565,Louise Lasser,Acting,6.006
14548,Marcia Jean Kurtz,Acting,2.061
171117,Janet Sarno,Acting,2.337
11484,Suzanne Shepherd,Acting,2.064
1402326,Joanne Gordon,Acting,0.98
1081123,Charlotte Aronofsky,Acting,0.6
1173,Mark Margolis,Acting,9.707
88747,Michael Kaycheck,Acting,2.4
1186003,Jack O'Connell,Acting,1.744
565265,Chas Mastin,Acting,0.692
1982,Ajay Naidu,Acting,2.283
6432,Sean Gullette,Acting,1.365
6439,Samia Shoaib,Acting,2.965
15415,Peter Maloney,Acting,2.722
2053286,Abraham Abraham,Acting,0.6
2053287,Aliya Campbell,Acting,4.341
1755006,Te'ron A. O'Neal,Acting,0.6
23970,Denise Dowse,Acting,4.511
2053289,Bryan Chattoo,Acting,0.6
163513,Eddie De Harp,Acting,0.655
1116091,Scott Franklin,Production,1.012
2053292,Peter Cheyenne,Acting,0.6
2053293,Brian Costello,Acting,0.6
1081122,Abraham Aronofsky,Acting,2.268
9546,James Chinlund,Art,3.728
53937,Olga Merediz,Acting,2.629
2053298,Allison Furman,Acting,0.6
565264,Robert Dylan Cohen,Writing,0.6
6437,Ben Shenkman,Acting,5.881
65827,Keith David,Acting,24.839
19152,Dylan Baker,Acting,9.26
140409,Shaun O'Hagan,Acting,1.078
171168,Leland Gantt,Acting,2.29
76764,Bill Buell,Acting,5.335
15442,Jimmie Ray Weeks,Acting,1.573
122545,Gregg Bello,Acting,1.878
1455797,Henry Stram,Acting,2.087
67581,Heather Litteer,Acting,0.766
2053305,Jenny Decker,Acting,0.6
1500910,Ami Goodheart,Costume & Make-Up,0.6
84106,Nina Zavarin,Acting,0.651
1163066,Stanley B. Herman,Acting,2.859
2053306,Scott Bader,Acting,0.6
2053307,Jim Centofanti,Acting,0.6
2053308,Scott Chait,Acting,0.6
2053309,Daniel Clarin,Acting,0.6
2053311,Ben Cohen,Acting,0.6
2053313,Eric Cohen,Acting,0.925
2053315,Brett Feinstein,Acting,0.6
2053316,Ricky Fier,Acting,0.6
2053317,John Getz,Acting,0.6
2053319,Andrew Kessler,Acting,0.6
2053320,Ross Lombardo,Acting,0.6
2053322,Carter Mansbach,Acting,0.6
2053323,Scott Miller,Acting,0.6
2053324,Todd Miller,Acting,0.6
1477330,Joshua Pollack,Writing,0.772
2053327,Craig Rallo,Acting,0.6
2053328,Geordan Reisner,Acting,0.6
2053329,Keith Scandore,Acting,0.6
2053331,David Seltzer,Acting,0.6
2053332,Chris Varvaro,Acting,0.6
1436795,Ricardo Viñas,Sound,0.6
2053333,Chad Weiner,Acting,0.6
2053335,Jesse Weissberger,Acting,0.6
2053336,Greg Weissman,Acting,0.6
9535,Hubert Selby Jr.,Writing,3.583
189128,Lianna Pai,Acting,1.654
6431,Darren Aronofsky,Directing,4.914
16866,Jennifer Lopez,Acting,10.255
4937,Vince Vaughn,Acting,16.444
7132,Vincent D'Onofrio,Acting,28.705
56513,Catherine Sutherland,Acting,2.831
16433,James Gammon,Acting,8.857
94509,Colton James,Acting,5.011
17352,Marianne Jean-Baptiste,Acting,17.88
19468,Gerry Becker,Acting,2.927
5274,Patrick Bauchau,Acting,3.878
4177,Jake Weber,Acting,12.585
14329,Dean Norris,Acting,13.426
61111,Tara Subkoff,Acting,2.731
66499,Lauri Johnson,Acting,2.802
9785,John Cothran,Acting,2.775
21675,Jack Conley,Acting,7.618
400821,Kamar de los Reyes,Acting,2.743
3201,Pruitt Taylor Vince,Acting,9.586
133,Peter Sarsgaard,Acting,24.067
1373363,Christopher Janney,Acting,0.6
8539,Nicholas Cascone,Acting,1.322
2944113,Joe La Piana,Acting,0.6
9641,Jake Thomas,Acting,8.301
2944114,Kim Chizevsky-Nicholls,Acting,0.6
2944115,Jennifer Day,Acting,0.6
2864793,Alanna Vicente,Acting,0.6
2944117,Aja Echols,Acting,0.6
2452,Vanessa Branch,Acting,3.053
2944121,Elena Maddalo,Acting,0.6
118131,Gareth Williams,Acting,2.648
1378612,Monica Lacy,Acting,1.508
194896,Joy Creel,Acting,1.317
62513,Leanna Creel,Acting,3.459
1106260,Alan D. Purwin,Crew,1.2
56512,Tarsem Singh,Directing,4.208
18976,Ashton Kutcher,Acting,21.831
57599,Seann William Scott,Acting,14.181
9278,Jennifer Garner,Acting,17.519
80109,Marla Sokoloff,Acting,8.162
56128,Kristy Swanson,Acting,21.154
52794,David Herman,Acting,7.101
75316,Hal Sparks,Acting,5.223
129122,Charlie O'Connell,Acting,3.342
42316,John Toles-Bey,Acting,4.956
1410250,Christian Middelthon,Acting,1.212
1541994,Dave Bannick,Acting,0.656
1172439,James Vincent,Acting,1.4
129661,Bob Clendenin,Acting,4.587
25884,Mary Lynn Rajskub,Acting,11.779
149824,Kevin Christy,Acting,1.784
173784,Kristoffer Ryan Winters,Acting,2.352
7574,Cleo King,Acting,2.473
170874,Fabio,Acting,5.362
43120,Andy Dick,Acting,8.747
1213786,Brent Spiner,Acting,7.313
1237653,Jodi Ann Paterson,Acting,2.15
1744152,Mitzi Martin,Acting,0.6
59090,Nichole Hiltz,Acting,7.259
113814,Linda Kim,Acting,1.97
3641408,Mia Trudeau,Acting,0.6
1502821,Kimmarie Johnson,Acting,1.838
91387,Keone Young,Acting,4.147
75923,Christopher Darga,Acting,4.174
63662,Marc Lynn,Acting,2.578
162672,Pat Finn,Acting,1.433
52361,Cinco Paul,Writing,2.549
38332,Dwight Armstrong,Acting,1.915
202875,Joyce Giraud,Acting,2.485
94983,Brendan Hill,Acting,1.295
77356,John Melendez,Acting,4.386
56591,Danny Leiner,Directing,1.272
206,Jim Carrey,Acting,14.264
20480,Taylor Momsen,Acting,5.551
4175,Jeffrey Tambor,Acting,8.293
11870,Christine Baranski,Acting,13.738
58549,Bill Irwin,Acting,6.664
28640,Molly Shannon,Acting,5.107
15661,Clint Howard,Acting,12.828
167661,Josh Ryan Evans,Acting,1.863
13924,Mindy Sterling,Acting,7.196
18997,Bryce Dallas Howard,Acting,19.534
168415,Lacey Kohl,Acting,1.546
155983,Rachel Winfree,Acting,3.099
22250,Rance Howard,Acting,3.664
15034,Jeremy Howard,Acting,4.505
239979,Nadja Pionilla,Acting,1.4
30697,Jim Meskimen,Acting,3.687
2156088,Michael Dahlen,Acting,0.6
82167,David Costabile,Acting,10.682
45386,Mary Stein,Acting,2.523
129466,James Ritz,Acting,2.668
1295,Deep Roy,Acting,4.041
1213389,Jessica Sara,Acting,3.489
156706,Mason Lucero,Acting,1.843
2827733,Ben Bookbinder,Acting,0.84
94548,Michaela Gallo,Acting,2.906
28864,Landry Allbright,Acting,14.278
2827734,Reid Kirchenbauer,Acting,0.6
1231456,Rebecca Chace,Writing,0.893
19307,Suzanne Krull,Acting,3.984
168588,Steve Kehela,Acting,1.054
17489,Lillias White,Acting,2.15
1230009,Rain Pryor,Acting,1.646
443770,John Alexander,Acting,4.256
171780,Kevin Isola,Acting,1.286
38572,Gavin Grazer,Acting,4.24
1214179,Walter Franks,Acting,1.452
10987,Verne Troyer,Acting,4.4
1015053,Clayton Martinez,Acting,0.652
69225,Q'orianka Kilcher,Acting,27.379
86923,Caroline Williams,Acting,7.453
61410,John Short,Acting,4.184
2827735,Grainger Esch,Acting,0.6
2084679,Eva Burkley,Acting,0.6
16178,Rick Baker,Costume & Make-Up,4.812
1286358,Bill Sturgeon,Production,0.6
2360767,Mark Setrakian,Acting,2.166
2468874,Jurgen Heimann,Crew,0.6
1036563,Tim Blaney,Acting,3.224
9654,Charles Croughwell,Crew,2.341
15831,Frank Welker,Acting,16.099
4173,Anthony Hopkins,Acting,16.454
6159,Ron Howard,Directing,16.599
5576,Val Kilmer,Acting,36.763
4589,Benjamin Bratt,Acting,13.543
3197,Tom Sizemore,Acting,12.933
1284159,Simon Baker,Acting,17.062
28641,Terence Stamp,Acting,13.991
1281449,Jessica Morton,Acting,2.25
72637,Bob Neill,Acting,1.4
1470030,Caroline Bossi,Acting,0.634
56154,Antony Hoffman,Directing,0.6
738,Sean Connery,Acting,17.554
10689,Rob Brown,Acting,6.256
1164,F. Murray Abraham,Acting,11.305
10690,Anna Paquin,Acting,13.495
10691,April Grace,Acting,7.198
10692,Michael Pitt,Acting,13.193
8699,Michael Nouri,Acting,20.602
172705,Richard Easton,Acting,3.581
10694,Glenn Fitzgerald,Acting,2.853
1216485,Lil' Zane,Acting,4.282
10693,Stephanie Berry,Acting,2.885
61012,Fly Williams III,Acting,1.119
3586024,Damany Mathis,Acting,0.6
1457478,Damion Lee,Acting,0.6
1637970,Tom Kearns,Acting,0.98
3586025,Matthew Noah Word,Acting,0.6
1611615,Charles Bernstein,Acting,0.6
19208,Matt Malloy,Acting,4.445
1892,Matt Damon,Acting,61.836
3586027,Jimmy Bobbit,Acting,0.6
1371531,Jim Titus,Acting,1.949
3436163,Cassandra Kubinski,Acting,0.6
3108274,Sophia Wu,Acting,0.6
3576548,Gerry Rosenthal,Acting,1.406
1871834,Tim Hall,Acting,0.6
1978695,Tom Mullica,Acting,0.6
1198939,David Madison,Acting,0.6
554002,Joey Buttafuoco,Acting,1.211
3587683,Jaime McCaig,Acting,0.6
3587684,William Modeste,Acting,0.6
2218528,Daniel Rodriguez,Acting,0.6
3587690,Samuel Tyson,Acting,0.6
28009,Vince Giordano,Acting,0.658
3587693,Dean Pratt,Acting,0.6
3587695,Kerry MacKillop,Acting,0.6
3587696,Harvey Tibbs,Acting,0.6
3587697,Jack Stuckey,Acting,0.6
3587698,Mark Lopeman,Acting,0.6
3587699,Marc Phaneuf,Acting,0.6
3587700,Larry Wade,Acting,0.6
3419288,Conal Fowkes,Sound,0.6
3587703,Matt Munisteri,Acting,0.6
3587707,John Meyers,Acting,0.6
938783,Ron Morgan,Acting,0.6
2841,Alison Folland,Acting,2.86
158208,Alex Trebek,Acting,5.386
5216,Gus Van Sant,Directing,9.537
8289,Billy Crudup,Acting,24.513
11663,Patrick Fugit,Acting,11.701
11661,Kate Hudson,Acting,34.115
3910,Frances McDormand,Acting,20.379
11662,Jason Lee,Acting,19.128
11664,Zooey Deschanel,Acting,21.082
11665,Michael Angarano,Acting,11.799
826,Fairuza Balk,Acting,22.305
1284,Noah Taylor,Acting,12.085
11666,John Fedevich,Acting,0.6
11667,Mark Kozelek,Acting,0.63
1233,Philip Seymour Hoffman,Acting,15.112
11668,Liz Stauber,Acting,2.078
11669,Jimmy Fallon,Acting,5.021
11670,Olivia Rosewood,Acting,0.872
11671,Bijou Phillips,Acting,25.726
11672,Alice Marie Crowe,Acting,2.752
11673,J.J. Cohen,Acting,2.57
11674,Gary Kohn,Acting,1.77
11675,Ray Porter,Acting,3.69
11676,Mark Pellington,Directing,3.641
7498,Eion Bailey,Acting,20.566
11677,Terry Chen,Acting,3.548
11678,Rainn Wilson,Acting,18.034
11679,Erin Foley,Acting,1.632
1011253,Jesse Caron,Acting,1.102
154630,Charles Walker,Acting,1.577
449,Jay Baruchel,Acting,19.91
11680,Pauley Perrette,Acting,15.427
562708,Peter Frampton,Acting,2.592
12714,Zack Ward,Acting,5.453
59255,Mitch Hedberg,Acting,4.218
1656012,Devin Corey,Acting,0.98
1656014,Pete Droge,Acting,0.6
1455810,Elaine Summers,Camera,0.6
156962,Eric Stonestreet,Acting,5.419
1231717,Marc Maron,Acting,3.48
4057844,Shane Willard,Acting,0.6
11681,Chris McElprang,Acting,0.6
43464,John Patrick Amedori,Acting,6.975
1436945,Kate Peckham,Acting,0.6
1656017,Julia Decker,Acting,0.741
1656019,Brian Vaughan,Acting,1.4
1656023,Anthony Martelli,Acting,1.008
3032924,Zach Clairville,Production,0.664
4057861,Ian Ridgeway,Acting,0.6
4057862,Isaac Curtiss,Acting,0.6
4057863,Chris Lennon Davis,Acting,0.6
111186,Scott N. Stevens,Acting,1.19
60633,Kevin Sussman,Acting,10.525
60018,Tom Riis Farrell,Acting,1.272
1834411,Laura Bastianelli,Acting,0.6
4057864,Samuel Aaron Roberson,Acting,0.6
4057865,Brian Andreasen,Acting,0.6
4057867,Jared Hren,Acting,0.6
4057868,Mary Dragicevich,Acting,0.6
4057869,Aura Barr,Acting,0.6
2857590,Daniel Wilson,Acting,0.968
1656378,William Barillaro,Crew,0.6
1497311,Holly Maples,Acting,2.346
1695077,Matt Griesser,Acting,0.883
1221086,Susan Yeagley,Acting,2.945
2282560,Nicole Spector,Acting,0.6
4057856,Patrick Irmen,Acting,0.6
32907,Nick Swardson,Writing,8.812
4057855,Cindy Weber,Acting,0.6
4057854,Kris Weber,Acting,0.6
4057853,Kimberly Weber,Acting,0.6
4057852,Kristin Weber,Acting,0.6
4057850,Samer Sourakli,Acting,0.6
181791,Michelle Moretti,Acting,0.98
1341865,Ana Maria Quintana,Directing,3.516
2141546,Lisa Buchignani,Costume & Make-Up,0.6
1773702,Evis Xheneti,Acting,1.791
11649,Cameron Crowe,Writing,5.734
13633,Mark Addy,Acting,16.517
9045,Stephen Baldwin,Acting,16.825
13635,Kristen Johnston,Acting,10.224
13636,Jane Krakowski,Acting,16.969
13637,Joan Collins,Acting,12.971
13638,Thomas Gibson,Acting,11.09
10697,Alan Cumming,Acting,11.848
13640,Harvey Korman,Acting,5.72
13642,Alex Meneses,Acting,6.679
13643,John Taylor,Acting,4.599
13644,Tony Longo,Acting,4.94
13645,Danny Woodburn,Acting,4.161
37043,Taylor Negron,Acting,3.335
10489,Jack McGee,Acting,2.91
109100,David Jean Thomas,Acting,0.95
1780829,Brian Coughlin,Acting,0.6
108100,Richard Karron,Acting,0.838
1785568,Jennifer Simard,Acting,1.4
113979,Heather Simpson,Acting,1.166
151261,Chene Lawson,Acting,2.873
105991,Beverly Sanders,Acting,3.258
68842,John Cho,Acting,7.031
88963,Nora Burns,Acting,0.6
193946,Mark Kubr,Crew,2.307
1214647,Cheryl Holdridge,Acting,2.722
111489,Buck Kartalian,Acting,2.232
13592,Irwin Keyes,Acting,2.502
21985,Mary Jo Smith,Acting,2.049
62032,Duane Davis,Acting,2.689
3952,Kevin Grevioux,Acting,4.483
97188,Steve Schirripa,Acting,3.985
1192388,John Wills Martin,Acting,0.6
2156916,Lucille M. Oliver,Acting,0.6
143647,Joel Virgel,Acting,1.505
154263,Ted Rooney,Acting,2.673
1219157,Jim Doughan,Acting,3.067
19978,Jason Kravits,Acting,4.271
15869,John Stephenson,Acting,7.728
54792,Brian Mahoney,Acting,0.694
2582113,Ann Martel Mahoney,Acting,0.6
2582114,Walter Gertz,Acting,0.6
33923,Mel Blanc,Acting,4.894
12929,Rosie O'Donnell,Acting,6.858
13620,William Hanna,Directing,8.494
13594,Joseph Barbera,Production,4.233
2582116,Jennifer Arden,Acting,0.6
2582117,Jennifer Bachler,Acting,0.6
1567023,Tracie Burton,Acting,0.6
2582118,Teresa Chapman,Acting,0.6
2366975,Jacqueline Case,Acting,1.4
2582120,Betsy Chang,Acting,0.6
1560636,Darlene Dillinger,Acting,0.6
2582121,Kristen Dinsmore,Acting,0.6
1773688,Tracie Hendricks,Acting,0.6
2582122,Helena Hultberg,Acting,0.6
2466787,Katherine Miller,Acting,0.6
83107,Jessica Page,Acting,0.6
1748778,Kim Timbers-Patteri,Acting,0.6
2582124,Cristal Williams,Acting,0.6
37917,Kristen Stewart,Acting,40.858
1914341,Alisa Hensley,Crew,0.793
13581,Brian Levant,Directing,3.251
12214,Gillian Anderson,Acting,22.065
707,Dan Aykroyd,Acting,16.993
45453,Eleanor Bron,Acting,8.656
11067,Terry Kinney,Acting,17.977
57829,Anthony LaPaglia,Acting,22.97
350,Laura Linney,Acting,12.65
57449,Jodhi May,Acting,10.142
4513,Elizabeth McGovern,Acting,20.339
7036,Eric Stoltz,Acting,11.57
108579,Penny Downie,Acting,3.746
119415,Pearce Quigley,Acting,8.145
72311,Helen Coker,Acting,2.107
97170,Mary MacLeod,Acting,2.781
1233719,Paul Venables,Acting,1.603
10700,Serena Gordon,Acting,4.734
7032,Lorelei King,Acting,3.451
192894,Linda Marlowe,Acting,1.795
3077,Anne Marie Timoney,Acting,0.734
45588,Clare Higgins,Acting,10.224
17788,Ralph Riach,Acting,3.0
97165,Brian Pettifer,Acting,4.477
108581,Philippe De Grossouvre,Acting,0.84
17478,Trevor Martin,Acting,1.64
35017,David Ashton,Acting,1.4
1190989,Lesley Harcourt,Acting,1.654
57143,Mark Dymond,Acting,2.3
1388242,Pamela Dwyer,Acting,0.6
2790755,Kate Wooldridge,Acting,0.6
2790752,Graham Crammond,Acting,0.6
1451332,Roy Sampson,Acting,1.396
2023180,Alyxis Daly,Acting,0.6
2020556,Joanne Bett,Acting,0.6
2790754,Mary Goonan,Acting,0.6
1626665,Gowan Calder,Acting,0.6
1229175,Morag Siller,Acting,1.38
3398879,Paul Darroch,Acting,0.6
2046960,Nick Smith,Production,1.025
93911,Terence Davies,Directing,1.564
500,Tom Cruise,Acting,31.946
15336,Dougray Scott,Acting,14.678
9030,Thandiwe Newton,Acting,22.217
10182,Ving Rhames,Acting,15.213
12206,Richard Roxburgh,Acting,9.722
15337,John Polson,Acting,4.048
2039,Brendan Gleeson,Acting,16.832
15338,William Mapother,Acting,9.808
10862,Dominic Purcell,Acting,19.189
15339,Mathew Wilkinson,Acting,1.506
15340,Nicholas Bell,Acting,1.245
15341,Cristina Brogeras,Acting,1.38
15342,Kee Chan,Acting,3.707
15343,Kim Fleming,Acting,0.62
1323376,Alan Lovell,Acting,0.931
2623006,Dan Luxton,Acting,1.159
1451740,Christian Manon,Acting,1.679
114017,Karl McMillan,Production,1.006
88401,Lester Morris,Acting,1.208
2623013,Kelly Ons,Acting,0.6
1532966,Nicholas Papademetriou,Acting,1.734
2623016,Brett Partridge,Acting,0.652
2623019,Candice Partridge,Acting,0.6
2623022,Natalie Reis,Acting,0.6
45264,Daniel Roberts,Acting,0.975
1589265,Adriana Rodríguez,Crew,0.6
96224,Sandra Rodríguez,Acting,2.106
2623028,Nada Rogic,Acting,0.6
1997594,Antonio Vargas,Acting,2.566
79351,Alison Araya,Acting,10.365
2623067,Rebecca Barratt,Acting,1.033
2544500,Douglas Bunn,Acting,1.323
2623073,Caine,Acting,0.6
2334360,Fred Chen,Acting,1.052
2623075,Mark Connolly,Acting,0.6
2623076,Ryder Davis,Acting,0.652
2378353,Alan Hennessy,Acting,0.989
23606,Patrick Marber,Writing,4.15
1700563,William Morts,Crew,0.874
56436,Tory Mussett,Acting,4.29
2623078,Paul Roget,Acting,0.6
1970828,Shant Sarkissian,Acting,1.4
1055673,Darren Dupree Washington,Acting,3.055
11401,John Woo,Directing,7.781
33654,Breckin Meyer,Acting,15.275
57133,Paulo Costanzo,Acting,4.593
132078,DJ Qualls,Acting,10.562
20189,Amy Smart,Acting,45.033
36423,Tom Green,Acting,12.063
52478,Rachel Blanchard,Acting,6.792
6165,Anthony Rapp,Acting,3.645
10430,Fred Ward,Acting,5.075
824,Ethan Suplee,Acting,9.838
52117,Horatio Sanz,Acting,3.869
21129,Marla Sucharetza,Acting,12.456
51456,Rhoda Griffis,Acting,3.148
22126,Jessica Cauffiel,Acting,3.817
133581,Patricia Gaul,Acting,5.976
78303,Jimmy Kimmel,Acting,4.423
57130,Todd Phillips,Directing,12.285
2247533,Mia Amber Davis,Acting,1.164
1032055,Wendell B. Harris Jr.,Acting,1.932
1180940,Daniel Emery Taylor,Acting,2.238
935256,Richard Peterson,Acting,0.6
59841,Matt Walsh,Acting,6.555
176031,Todd Barry,Acting,3.734
564586,Aerica D'Amaro,Acting,1.241
3212631,Bridgett Wise,Acting,0.6
171732,Jaclyn DeSantis,Acting,2.137
4724,Kevin Bacon,Acting,38.251
1951,Elisabeth Shue,Acting,22.998
16851,Josh Brolin,Acting,17.815
21165,Kim Dickens,Acting,17.361
17305,Greg Grunberg,Acting,8.471
9998,Joey Slotnick,Acting,8.283
1218108,Mary Randle,Acting,2.385
21416,William Devane,Acting,10.302
25702,Rhona Mitra,Acting,21.844
64515,Pablo Espinosa,Acting,1.741
1041923,Jeffrey Scaperrotta,Acting,6.126
109870,Tom Woodruff Jr.,Acting,3.411
1742,Margot Rose,Acting,2.931
133771,Jimmie F. Skaggs,Acting,0.786
3201710,Sarah Bowles,Acting,0.6
3201711,Kelli Scott,Acting,0.6
93958,J. Patrick McCormack,Acting,2.199
3201713,Darius A. Sultan,Acting,0.6
3201714,David Vogt,Acting,0.6
1077782,Gary A. Hecker,Sound,2.876
10491,Paul Verhoeven,Directing,5.776
6413,Danny Huston,Acting,11.203
27811,Peter Weller,Acting,20.552
89463,Lisa Enos,Acting,0.86
2856947,Joanne Duckman,Acting,0.6
15276,Angela Featherstone,Acting,20.425
