,ids
30009,301677
30010,39536
30011,72321
30012,39559
30013,39580
30014,662173
30015,662183
30016,268969
30017,498345
30018,858816
30019,72397
30020,1022683
30021,6877
30022,301793
30023,203525
30024,1022727
30025,432905
30026,367375
30027,465680
30028,891668
30029,432919
30030,334617
30031,138011
30032,695072
30033,6948
30034,695082
30035,498487
30036,629560
30037,6969
30038,564030
30039,334655
30040,334654
30041,531265
30042,1088331
30043,1055570
30044,432994
30045,334699
30046,1022827
30047,39796
30048,1055605
30049,39804
30050,236414
30051,301956
30052,662410
30053,203660
30054,170894
30055,990095
30056,990101
30057,990108
30058,924579
30059,72618
30060,793516
30061,39869
30062,564165
30063,170954
30064,400344
30065,1154010
30066,302043
30067,269278
30068,334817
30069,39912
30070,302071
30071,138233
30072,1154046
30073,564225
30074,662532
30075,72712
30076,564244
30077,138269
30078,72752
30079,72761
30080,695357
30081,171071
30082,269377
30083,40011
30084,40012
30085,40013
30086,793678
30087,990295
30088,105571
30089,7271
30090,138359
30091,1023096
30092,728185
30093,7292
30094,466049
30095,7298
30096,7302
30097,7304
30098,433297
30099,334999
30100,40093
30101,171168
30102,171177
30103,564403
30104,105651
30105,367799
30106,629943
30107,367806
30108,629955
30109,367817
30110,564437
30111,40155
30112,302313
30113,72940
30114,72945
30115,564468
30116,498944
30117,564484
30118,564491
30119,40203
30120,564495
30121,597264
30122,859410
30123,72992
30124,7457
30125,40238
30126,7484
30127,499006
30128,761152
30129,892226
30130,204101
30131,531782
30132,105805
30133,531792
30134,499026
30135,7510
30136,7511
30137,7512
30138,1154391
30139,7516
30140,7517
30141,7518
30142,400739
30143,400754
30144,400757
30145,335221
30146,793977
30147,7547
30148,793982
30149,7551
30150,7554
30151,1154437
30152,138632
30153,302487
30154,695712
30155,499107
30156,794025
30157,466346
30158,171435
30159,73143
30160,433599
30161,105928
30162,662985
30163,302538
30164,171476
30165,794079
30166,957928
30167,302576
30168,73201
30169,171506
30170,105971
30171,138739
30172,138743
30173,466440
30174,957961
30175,40462
30176,40465
30177,106001
30178,73239
30179,794142
30180,106028
30181,73272
30182,990778
30183,400956
30184,400958
30185,400967
30186,302672
30187,532054
30188,663132
30189,73328
30190,663159
30191,499326
30192,597633
30193,106115
30194,597641
30195,597642
30196,597643
30197,1154702
30198,466576
30199,859803
30200,597663
30201,433824
30202,7839
30203,597666
30204,171683
30205,302759
30206,204455
30207,859819
30208,433837
30209,302770
30210,7859
30211,171702
30212,40631
30213,7865
30214,7867
30215,7868
30216,7872
30217,7874
30218,696003
30219,204483
30220,270021
30221,270026
30222,106194
30223,302806
30224,106204
30225,73447
30226,433899
30227,433900
30228,433901
30229,433902
30230,433903
30231,433904
30232,597746
30233,499457
30234,40707
30235,40708
30236,270085
30237,401161
30238,827166
30239,106271
30240,204577
30241,139048
30242,73516
30243,7985
30244,761653
30245,40763
30246,73548
30247,8014
30248,40783
30249,73554
30250,73561
30251,302940
30252,139103
30253,696168
30254,827241
30255,827243
30256,171887
30257,827249
30258,827255
30259,827257
30260,827260
30261,827262
30262,171905
30263,827265
30264,827268
30265,827269
30266,827271
30267,630663
30268,827273
30269,66736
30270,171928
30271,40862
30272,204705
30273,958370
30274,827307
30275,991155
30276,139200
30277,204741
30278,958412
30279,532433
30280,73683
30281,1122261
30282,40922
30283,597979
30284,106459
30285,139228
30286,73706
30287,532464
30288,8194
30289,40963
30290,172036
30291,8199
30292,532507
30293,335901
30294,598056
30295,729128
30296,598057
30297,41010
30298,466999
30299,598076
30300,696381
30301,532543
30302,860231
30303,106575
30304,139346
30305,8275
30306,598109
30307,794728
30308,106601
30309,303210
30310,598121
30311,630897
30312,73845
30313,172155
30314,8324
30315,204949
30316,1089689
30317,598177
30318,598178
30319,73892
30320,336039
30321,598186
30322,303284
30323,532661
30324,729277
30325,598206
30326,237759
30327,729280
30328,696512
30329,729282
30330,1155261
30331,729279
30332,41157
30333,729287
30334,41163
30335,631002
30336,991451
30337,991452
30338,270558
30339,598244
30340,827633
30341,303353
30342,172283
30343,41219
30344,270595
30345,958725
30346,41220
30347,303367
30348,270599
30349,205076
30350,41239
30351,205081
30352,1024285
30353,303391
30354,303395
30355,827685
30356,74029
30357,401713
30358,303419
30359,41295
30360,401749
30361,631126
30362,401754
30363,270684
30364,74076
30365,467304
30366,41321
30367,41325
30368,8557
30369,696687
30370,41328
30371,598385
30372,41344
30373,8588
30374,303500
30375,74129
30376,401812
30377,237973
30378,41367
30379,205210
30380,663966
30381,139680
30382,631201
30383,8618
30384,663978
30385,41388
30386,41393
30387,926141
30388,303551
30389,270788
30390,74180
30391,270790
30392,41419
30393,336350
30394,631280
30395,270850
30396,303618
30397,270856
30398,139786
30399,336398
30400,205332
30401,270874
30402,533027
30403,533029
30404,729666
30405,1155658
30406,238156
30407,893526
30408,238175
30409,205407
30410,74335
30411,139877
30412,107114
30413,664174
30414,434800
30415,336522
30416,41617
30417,107154
30418,270996
30419,238228
30420,565916
30421,41637
30422,402105
30423,926395
30424,893655
30425,271065
30426,795361
30427,369377
30428,41708
30429,41710
30430,369392
30431,74485
30432,74486
30433,762613
30434,205567
30435,762624
30436,992009
30437,8975
30438,140047
30439,74511
30440,566040
30441,1090337
30442,8997
30443,8998
30444,1024809
30445,795443
30446,434997
30447,9022
30448,9035
30449,9036
30450,271187
30451,41812
30452,9044
30453,402261
30454,435032
30455,238426
30456,566107
30457,9053
30458,140131
30459,1024868
30460,271203
30461,664427
30462,435052
30463,369517
30464,9072
30465,566132
30466,402293
30467,41855
30468,41856
30469,41860
30470,533385
30471,140172
30472,74638
30473,271249
30474,271253
30475,271259
30476,435119
30477,828340
30478,271289
30479,74681
30480,271296
30481,369600
30482,140236
30483,271317
30484,336855
30485,271320
30486,271322
30487,271328
30488,271335
30489,271337
30490,140265
30491,271339
30492,238569
30493,74735
30494,1156093
30495,336895
30496,304128
30497,205825
30498,238594
30499,828419
30500,828421
30501,173069
30502,336913
30503,795667
30504,926743
30505,74790
30506,336936
30507,730156
30508,140334
30509,9270
30510,697404
30511,402500
30512,9286
30513,828486
30514,762952
30515,762954
30516,9293
30517,9297
30518,140373
30519,861269
30520,369752
30521,435292
30522,336988
30523,9310
30524,74863
30525,271481
30526,9339
30527,205952
30528,238721
30529,468099
30530,435333
30531,763014
30532,9353
30533,271509
30534,271510
30535,402584
30536,304288
30537,271521
30538,74916
30539,533670
30540,468139
30541,1123500
30542,74925
30543,828596
30544,435380
30545,107709
30546,206019
30547,107717
30548,304331
30549,992460
30550,468173
30551,402644
30552,42197
30553,74964
30554,271587
30555,271593
30556,337130
30557,795884
30558,402679
30559,566533
30560,75020
30561,173326
30562,271642
30563,75038
30564,75041
30565,206120
30566,173353
30567,9513
30568,9520
30569,42289
30570,304436
30571,9526
30572,304442
30573,9530
30574,9537
30575,664900
30576,664901
30577,664903
30578,206153
30579,664905
30580,107850
30581,664912
30582,304464
30583,304468
30584,107860
30585,697686
30586,861524
30587,173401
30588,238944
30589,435558
30590,304487
30591,140664
30592,173433
30593,9592
30594,238983
30595,402831
30596,9615
30597,42387
30598,894356
30599,632219
30600,632220
30601,861601
30602,42405
30603,992685
30604,9650
30605,796084
30606,9655
30607,9656
30608,697783
30609,9664
30610,730566
30611,9672
30612,9676
30613,763341
30614,107986
30615,9682
30616,9693
30617,239070
30618,9695
30619,763360
30620,9697
30621,9708
30622,1091052
30623,75252
30624,9718
30625,370167
30626,9726
30627,9727
30628,796165
30629,337414
30630,239114
30631,1091096
30632,9753
30633,9754
30634,9756
30635,9761
30636,9762
30637,304675
30638,534052
30639,108067
30640,9766
30641,9767
30642,894505
30643,75307
30644,9773
30645,9774
30646,534068
30647,1091125
30648,632374
30649,9782
30650,632376
30651,9784
30652,9786
30653,9788
30654,42559
30655,9792
30656,140865
30657,9794
30658,75331
30659,9796
30660,206401
30661,75337
30662,206411
30663,665164
30664,9809
30665,730712
30666,9817
30667,1123932
30668,9828
30669,9829
30670,9834
30671,1156714
30672,9836
30673,9841
30674,9842
30675,9843
30676,140917
30677,9847
30678,75387
30679,763516
30680,75389
30681,271998
30682,239235
30683,697993
30684,75401
30685,927375
30686,665237
30687,501409
30688,599715
30689,9895
30690,42666
30691,140971
30692,9900
30693,9903
30694,173744
30695,9904
30696,501423
30697,9907
30698,9906
30699,272054
30700,992952
30701,9914
30702,206524
30703,9917
30704,9918
30705,206527
30706,9920
30707,9924
30708,9925
30709,566985
30710,370390
30711,9948
30712,9949
30713,9950
30714,9951
30715,1156832
30716,9952
30717,9954
30718,1025762
30719,9957
30720,9958
30721,9959
30722,304872
30723,9969
30724,304884
30725,9973
30726,9974
30727,9975
30728,9978
30729,206590
30730,665343
30731,927488
30732,9984
30733,9986
30734,665348
30735,9988
30736,9992
30737,173832
30738,10004
30739,10005
30740,10006
30741,435991
30742,10007
30743,10010
30744,10011
30745,567067
30746,75550
30747,730915
30748,730916
30749,10025
30750,10026
30751,108334
30752,730928
30753,272177
30754,10032
30755,730929
30756,10037
30757,468791
30758,272184
30759,272186
30760,436029
30761,10049
30762,272194
30763,42820
30764,10053
30765,10055
30766,436045
30767,10062
30768,10063
30769,272208
30770,501586
30771,75603
30772,10067
30773,10069
30774,1091414
30775,403286
30776,10073
30777,1091419
30778,272219
30779,10079
30780,10080
30781,10084
30782,10085
30783,272230
30784,272232
30785,10089
30786,10088
30787,10091
30788,272236
30789,10093
30790,10094
30791,1156974
30792,272237
30793,10097
30794,75634
30795,403315
30796,1091444
30797,75635
30798,108406
30799,75639
30800,10104
30801,1091449
30802,1091450
30803,272250
30804,960379
30805,42875
30806,1091455
30807,10111
30808,10114
30809,1091459
30810,1091460
30811,272260
30812,10115
30813,10118
30814,10121
30815,305035
30816,272268
30817,10124
30818,239503
30819,206740
30820,42902
30821,206745
30822,42905
30823,305057
30824,534433
30825,534444
30826,862131
30827,272310
30828,42934
30829,698301
30830,960448
30831,10177
30832,272322
30833,272332
30834,141261
30835,141263
30836,665561
30837,1058780
30838,75741
30839,75743
30840,468960
30841,862176
30842,272354
30843,501762
30844,796677
30845,10250
30846,206869
30847,10266
30848,10272
30849,75811
30850,272425
30851,1157168
30852,10288
30853,43061
30854,239670
30855,403511
30856,272443
30857,1091649
30858,698434
30859,43078
30860,75847
30861,763975
30862,305227
30863,698444
30864,43085
30865,75854
30866,272480
30867,731243
30868,1058927
30869,305264
30870,272497
30871,1026163
30872,272500
30873,305272
30874,731266
30875,1091727
30876,272531
30877,43156
30878,403604
30879,1091735
30880,698520
30881,1091738
30882,764062
30883,1157280
30884,1091757
30885,108717
30886,1091771
30887,1091784
30888,927945
30889,1091786
30890,272584
30891,1091788
30892,1091789
30893,665801
30894,1091792
30895,1091796
30896,764117
30897,76012
30898,993517
30899,272623
30900,76020
30901,76022
30902,1059065
30903,272637
30904,76032
30905,1059076
30906,1059078
30907,76040
30908,141590
30909,534808
30910,76058
30911,43300
30912,272681
30913,272682
30914,141611
30915,108848
30916,436529
30917,1026354
30918,76090
30919,272698
30920,174397
30921,665921
30922,403786
30923,403787
30924,928084
30925,436569
30926,436571
30927,272753
30928,469366
30929,829815
30930,108930
30931,207239
30932,469393
30933,76179
30934,1026451
30935,108950
30936,764317
30937,272799
30938,43424
30939,305570
30940,76208
30941,371124
30942,371131
30943,371136
30944,305607
30945,109003
30946,76242
30947,76243
30948,76244
30949,502233
30950,403933
30951,207347
30952,10741
30953,305655
30954,109052
30955,272906
30956,272908
30957,371217
30958,10781
30959,272928
30960,272929
30961,272931
30962,272934
30963,10790
30964,272937
30965,993835
30966,829995
30967,272940
30968,371251
30969,371256
30970,272965
30971,109128
30972,305750
30973,10844
30974,272990
30975,535136
30976,43622
30977,10854
30978,371305
30979,273004
30980,273006
30981,240239
30982,43632
30983,1059444
30984,43638
30985,43639
30986,469624
30987,273021
30988,338559
30989,10884
30990,305799
30991,43660
30992,404109
30993,109199
30994,43673
30995,43679
30996,731811
30997,273072
30998,240314
30999,10947
31000,568005
31001,600782
31002,10958
31003,10961
31004,436946
31005,1026771
31006,142038
31007,699101
31008,142059
31009,928505
31010,142075
31011,174850
31012,797443
31013,404228
31014,797445
31015,404237
31016,404239
31017,404240
31018,862999
31019,371481
31020,305970
31021,1125171
31022,764726
31023,469847
31024,76641
31025,76653
31026,174959
31027,11125
31028,142198
31029,11126
31030,535417
31031,1125245
31032,207743
31033,633753
31034,43932
31035,142241
31036,11170
31037,76709
31038,535470
31039,76718
31040,1059762
31041,994227
31042,142260
31043,43960
31044,699322
31045,601023
31046,11211
31047,732114
31048,76762
31049,371692
31050,502775
31051,797687
31052,11261
31053,306183
31054,502797
31055,470034
31056,1092644
31057,404520
31058,109611
31059,437293
31060,44093
31061,339011
31062,240718
31063,76883
31064,44118
31065,699484
31066,699487
31067,371807
31068,699489
31069,535650
31070,1027180
31071,633965
31072,502906
31073,1125503
31074,1125504
31075,339075
31076,1125507
31077,11404
31078,109708
31079,994447
31080,76946
31081,699539
31082,699540
31083,273559
31084,994456
31085,273561
31086,437409
31087,699559
31088,371882
31089,699563
31090,44206
31091,371892
31092,371894
31093,666807
31094,1158333
31095,208063
31096,371906
31097,928965
31098,1158351
31099,371926
31100,109789
31101,44260
31102,142565
31103,535782
31104,11494
31105,1060075
31106,273643
31107,11515
31108,634118
31109,765200
31110,44305
31111,77080
31112,732443
31113,830759
31114,273708
31115,11565
31116,863533
31117,142639
31118,306477
31119,470327
31120,208183
31121,208188
31122,208190
31123,929090
31124,339273
31125,470349
31126,535886
31127,273747
31128,11619
31129,339299
31130,699752
31131,109928
31132,634218
31133,208238
31134,208239
31135,273780
31136,273786
31137,273787
31138,273788
31139,11650
31140,11652
31141,699780
31142,732550
31143,273806
31144,306576
31145,1125777
31146,44434
31147,44440
31148,765346
31149,634281
31150,798124
31151,961968
31152,11701
31153,11705
31154,568777
31155,568778
31156,142795
31157,44499
31158,208344
31159,44507
31160,798180
31161,437735
31162,699880
31163,503274
31164,503276
31165,372204
31166,142837
31167,208376
31168,142845
31169,765440
31170,634369
31171,273923
31172,798212
31173,142861
31174,699918
31175,11798
31176,699927
31177,142873
31178,896538
31179,77340
31180,175646
31181,962078
31182,405027
31183,896568
31184,273988
31185,208453
31186,929354
31187,273999
31188,274001
31189,437849
31190,437850
31191,437851
31192,437852
31193,437853
31194,208478
31195,44649
31196,1027690
31197,274027
31198,142966
31199,77430
31200,77436
31201,44675
31202,11908
31203,831109
31204,831110
31205,831111
31206,77445
31207,339588
31208,339596
31209,831120
31210,274065
31211,110229
31212,274076
31213,437917
31214,208541
31215,863909
31216,306865
31217,437950
31218,831177
31219,339659
31220,339660
31221,503502
31222,110291
31223,44757
31224,405205
31225,798432
31226,896748
31227,896753
31228,438009
31229,700160
31230,700162
31231,274183
31232,765705
31233,77583
31234,372496
31235,44817
31236,77587
31237,1027860
31238,44830
31239,208672
31240,864034
31241,1158950
31242,995118
31243,569139
31244,12094
31245,12096
31246,274242
31247,175940
31248,929617
31249,274273
31250,77667
31251,962406
31252,1060712
31253,274287
31254,241522
31255,339827
31256,503668
31257,470903
31258,929660
31259,667525
31260,274313
31261,765835
31262,601997
31263,765839
31264,831388
31265,339871
31266,307121
31267,274356
31268,241595
31269,274372
31270,274376
31271,274377
31272,274382
31273,12240
31274,765912
31275,831448
31276,602090
31277,339946
31278,12271
31279,438262
31280,45051
31281,45052
31282,45057
31283,438275
31284,372741
31285,569352
31286,438281
31287,733202
31288,602131
31289,733205
31290,339990
31291,77848
31292,438296
31293,536610
31294,274492
31295,77885
31296,864321
31297,274498
31298,700488
31299,1159241
31300,405576
31301,274506
31302,274510
31303,274513
31304,274517
31305,372825
31306,274526
31307,405601
31308,45158
31309,274535
31310,274534
31311,274537
31312,45164
31313,274543
31314,766063
31315,700529
31316,274546
31317,372850
31318,733308
31319,307330
31320,274563
31321,274566
31322,274567
31323,45193
31324,307338
31325,274577
31326,274583
31327,274585
31328,274595
31329,45223
31330,110761
31331,733354
31332,733359
31333,274610
31334,274611
31335,209074
31336,274614
31337,274615
31338,45238
31339,929977
31340,1159354
31341,45245
31342,45254
31343,274634
31344,340177
31345,241874
31346,274643
31347,274644
31348,274645
31349,45292
31350,12526
31351,45297
31352,274675
31353,274692
31354,274696
31355,635147
31356,274704
31357,274705
31358,110875
31359,274716
31360,78109
31361,340259
31362,274724
31363,831781
31364,274725
31365,307498
31366,12586
31367,110895
31368,78127
31369,241979
31370,504134
31371,274760
31372,569675
31373,45390
31374,274772
31375,274775
31376,274780
31377,110944
31378,1028453
31379,1028454
31380,668008
31381,405867
31382,831855
31383,373112
31384,78205
31385,1028478
31386,569732
31387,471434
31388,1094028
31389,143764
31390,700835
31391,143786
31392,209322
31393,569777
31394,930226
31395,700854
31396,209334
31397,209338
31398,405953
31399,831943
31400,1061320
31401,537050
31402,12763
31403,45551
31404,897520
31405,668147
31406,111092
31407,12789
31408,373237
31409,373236
31410,12788
31411,373239
31412,831987
31413,12795
31414,963070
31415,766469
31416,12808
31417,406032
31418,45593
31419,373274
31420,12828
31421,45597
31422,12839
31423,537136
31424,275012
31425,111177
31426,111178
31427,45641
31428,143950
31429,1159760
31430,1159763
31431,45655
31432,995932
31433,733791
31434,45664
31435,143968
31436,45677
31437,799344
31438,242292
31439,668279
31440,45687
31441,438909
31442,438911
31443,537218
31444,569989
31445,111245
31446,569998
31447,897693
31448,340638
31449,602782
31450,307872
31451,799392
31452,1127081
31453,635566
31454,570030
31455,45742
31456,45746
31457,602803
31458,45760
31459,438978
31460,438979
31461,307909
31462,1159878
31463,13002
31464,45776
31465,13010
31466,78557
31467,78558
31468,78561
31469,307941
31470,307945
31471,144113
31472,1028849
31473,1028853
31474,45821
31475,13060
31476,406278
31477,570119
31478,13066
31479,13070
31480,1028880
31481,13075
31482,45845
31483,307993
31484,45853
31485,733990
31486,13097
31487,45867
31488,701243
31489,13135
31490,13140
31491,13141
31492,668503
31493,340826
31494,865114
31495,340831
31496,13162
31497,45931
31498,13164
31499,832367
31500,799599
31501,13171
31502,13174
31503,78712
31504,603004
31505,13185
31506,897928
31507,340873
31508,799627
31509,930700
31510,13197
31511,537484
31512,13205
31513,45973
31514,275353
31515,471964
31516,209824
31517,275363
31518,13222
31519,308135
31520,177063
31521,308139
31522,930735
31523,242610
31524,340917
31525,13240
31526,439226
31527,766910
31528,832447
31529,13248
31530,472001
31531,13249
31532,537536
31533,13254
31534,1160142
31535,504792
31536,13275
31537,668636
31538,78813
31539,13285
31540,275435
31541,275439
31542,865264
31543,275444
31544,1094665
31545,275470
31546,1127440
31547,46102
31548,13338
31549,832540
31550,308260
31551,1029162
31552,13355
31553,13364
31554,13365
31555,275510
31556,635960
31557,46140
31558,537686
31559,13414
31560,13418
31561,308339
31562,701556
31563,46199
31564,144503
31565,963707
31566,275587
31567,668806
31568,13447
31569,537735
31570,668812
31571,1127566
31572,13454
31573,46247
31574,1029290
31575,13484
31576,275631
31577,79027
31578,701626
31579,832701
31580,373952
31581,13508
31582,46277
31583,963787
31584,13517
31585,111822
31586,79060
31587,13529
31588,701660
31589,275678
31590,701673
31591,373993
31592,570602
31593,13545
31594,13551
31595,1062128
31596,1160435
31597,13557
31598,537853
31599,111873
31600,46337
31601,13569
31602,242956
31603,275731
31604,275735
31605,931098
31606,931099
31607,636193
31608,275754
31609,308522
31610,46380
31611,275757
31612,275761
31613,275762
31614,79161
31615,275770
31616,79163
31617,341314
31618,275779
31619,177475
31620,210248
31621,308554
31622,13642
31623,308557
31624,13650
31625,275799
31626,701784
31627,374106
31628,570714
31629,46427
31630,308576
31631,13668
31632,275813
31633,13670
31634,341349
31635,177516
31636,603505
31637,144757
31638,275830
31639,898422
31640,177526
31641,13689
31642,144762
31643,13686
31644,275840
31645,308609
31646,275842
31647,275849
31648,406924
31649,275855
31650,13718
31651,13722
31652,210334
31653,341414
31654,79275
31655,79277
31656,177585
31657,112050
31658,275891
31659,13751
31660,275896
31661,275897
31662,734650
31663,46526
31664,46530
31665,636357
31666,341445
31667,13767
31668,13771
31669,275918
31670,13775
31671,46548
31672,13792
31673,800225
31674,570862
31675,800241
31676,144881
31677,275959
31678,13816
31679,636414
31680,439807
31681,865793
31682,636420
31683,275975
31684,112142
31685,243214
31686,13842
31687,275987
31688,505368
31689,46620
31690,13856
31691,570924
31692,931372
31693,308792
31694,79417
31695,79416
31696,13894
31697,603718
31698,276040
31699,112201
31700,276042
31701,276045
31702,538192
31703,46673
31704,931409
31705,669270
31706,210520
31707,46684
31708,439902
31709,46687
31710,800359
31711,276074
31712,898666
31713,702060
31714,112236
31715,13934
31716,1160815
31717,46706
31718,112246
31719,13943
31720,276099
31721,571012
31722,308868
31723,13960
31724,276107
31725,13967
31726,374417
31727,46747
31728,964252
31729,13979
31730,964255
31731,1160863
31732,46752
31733,964259
31734,46755
31735,964272
31736,14012
31737,767690
31738,702164
31739,14041
31740,1062618
31741,964316
31742,276189
31743,276194
31744,243426
31745,374501
31746,14055
31747,964331
31748,14062
31749,14064
31750,79605
31751,964347
31752,276222
31753,964350
31754,79619
31755,14084
31756,276233
31757,276239
31758,177942
31759,14113
31760,210724
31761,866087
31762,46888
31763,46891
31764,46893
31765,276271
31766,276273
31767,735026
31768,46899
31769,46903
31770,14137
31771,79674
31772,440123
31773,276294
31774,702285
31775,1095502
31776,309076
31777,964437
31778,14171
31779,1095517
31780,505693
31781,276318
31782,1095520
31783,309088
31784,472932
31785,46952
31786,866154
31787,374635
31788,14191
31789,276342
31790,276345
31791,276346
31792,309113
31793,14202
31794,14201
31795,14208
31796,309128
31797,636810
31798,14219
31799,276366
31800,374670
31801,276368
31802,374672
31803,374674
31804,374675
31805,374676
31806,374679
31807,931738
31808,178076
31809,243613
31810,276385
31811,276386
31812,276391
31813,79784
31814,243628
31815,309165
31816,374703
31817,14256
31818,374708
31819,14263
31820,276408
31821,374713
31822,1161146
31823,374715
31824,571328
31825,571329
31826,866244
31827,276421
31828,341956
31829,309191
31830,276423
31831,309198
31832,571347
31833,505812
31834,79831
31835,505816
31836,14297
31837,997338
31838,276444
31839,309216
31840,210914
31841,505827
31842,964583
31843,276458
31844,276459
31845,276460
31846,407532
31847,702456
31848,571395
31849,14339
31850,931843
31851,505862
31852,407558
31853,1095688
31854,309255
31855,440327
31856,47111
31857,1095693
31858,342029
31859,14351
31860,1161233
31861,309271
31862,571427
31863,178215
31864,178225
31865,899122
31866,276535
31867,768061
31868,47170
31869,47171
31870,211014
31871,276559
31872,276560
31873,14417
31874,243799
31875,571496
31876,112746
31877,243828
31878,1095801
31879,14458
31880,309371
31881,374907
31882,440445
31883,243844
31884,374918
31885,14474
31886,604303
31887,374927
31888,80020
31889,800919
31890,1063071
31891,374943
31892,145577
31893,14505
31894,14516
31895,145589
31896,669878
31897,1095863
31898,14518
31899,1095866
31900,80061
31901,1095870
31902,342209
31903,407755
31904,14542
31905,309456
31906,80085
31907,47318
31908,702680
31909,276700
31910,14561
31911,309475
31912,14569
31913,211190
31914,14593
31915,80130
31916,309511
31917,47369
31918,243982
31919,768271
31920,14609
31921,14611
31922,309531
31923,14619
31924,14620
31925,112926
31926,506145
31927,309548
31928,309554
31929,735557
31930,80198
31931,702797
31932,538962
31933,309589
31934,80213
31935,375131
31936,571739
31937,637275
31938,342366
31939,309602
31940,997732
31941,1128810
31942,211312
31943,342391
31944,14722
31945,47491
31946,80261
31947,735623
31948,801163
31949,473486
31950,113043
31951,309652
31952,47510
31953,113053
31954,440735
31955,47521
31956,440741
31957,14761
31958,440746
31959,440747
31960,276911
31961,211377
31962,309682
31963,407993
31964,14784
31965,14788
31966,47565
31967,276941
31968,14799
31969,309717
31970,309732
31971,14823
31972,47594
31973,276977
31974,309751
31975,768504
31976,1063417
31977,768505
31978,47611
31979,408059
31980,309757
31981,14845
31982,14848
31983,604673
31984,47618
31985,309763
31986,47621
31987,276998
31988,506386
31989,14872
31990,113177
31991,47652
31992,47658
31993,14891
31994,703021
31995,440878
31996,440879
31997,440882
31998,211515
31999,473661
32000,80447
32001,277057
32002,473665
32003,899649
32004,277060
32005,277061
32006,277062
32007,80452
32008,113231
32009,277074
32010,14930
32011,211543
32012,14938
32013,277094
32014,703080
32015,146035
32016,14963
32017,80501
32018,277111
32019,211575
32020,735865
32021,473729
32022,735880
32023,506506
32024,506507
32025,277140
32026,47768
32027,80541
32028,15005
32029,15008
32030,932515
32031,539305
32032,277161
32033,15023
32034,15030
32035,932536
32036,998073
32037,899772
32038,80582
32039,47815
32040,277194
32041,1096398
32042,15056
32043,178900
32044,1096404
32045,15062
32046,768729
32047,211673
32048,1129179
32049,572124
32050,47836
32051,211678
32052,932575
32053,211681
32054,15073
32055,146153
32056,768748
32057,408302
32058,768750
32059,277234
32060,310003
32061,80637
32062,80646
32063,1030922
32064,310027
32065,15116
32066,768781
32067,310032
32068,277278
32069,703268
32070,146213
32071,1096486
32072,277287
32073,310056
32074,375593
32075,277292
32076,670520
32077,15163
32078,310076
32079,277311
32080,506693
32081,310089
32082,15181
32083,277328
32084,506704
32085,113496
32086,277342
32087,277344
32088,506722
32089,15213
32090,15216
32091,47990
32092,932752
32093,342933
32094,310166
32095,15255
32096,211862
32097,342938
32098,1031070
32099,310182
32100,277421
32101,277423
32102,80818
32103,80819
32104,179122
32105,80824
32106,703418
32107,277442
32108,310211
32109,277451
32110,1031117
32111,703438
32112,703439
32113,703442
32114,408531
32115,15314
32116,1096658
32117,768986
32118,474076
32119,15325
32120,15324
32121,768994
32122,768995
32123,113642
32124,310251
32125,277484
32126,80878
32127,572408
32128,637944
32129,932863
32130,15363
32131,211984
32132,80919
32133,375844
32134,15398
32135,277545
32136,375850
32137,375854
32138,15414
32139,375863
32140,15420
32141,408637
32142,15422
32143,15423
32144,277570
32145,277571
32146,310341
32147,1031238
32148,932936
32149,1031244
32150,343128
32151,212065
32152,212067
32153,900200
32154,375913
32155,343150
32156,113779
32157,375932
32158,15495
32159,441481
32160,15501
32161,310416
32162,15534
32163,834735
32164,834737
32165,15543
32166,277697
32167,244931
32168,1096901
32169,15558
32170,310471
32171,933064
32172,441548
32173,310479
32174,605391
32175,310481
32176,605394
32177,212178
32178,277721
32179,113882
32180,277727
32181,15590
32182,81127
32183,81129
32184,1064169
32185,81132
32186,1064176
32187,146672
32188,310514
32189,179443
32190,703750
32191,15624
32192,277772
32193,965900
32194,113937
32195,277780
32196,15639
32197,507164
32198,1064221
32199,245020
32200,245021
32201,15652
32202,113958
32203,1162534
32204,507176
32205,245031
32206,15664
32207,507184
32208,15667
32209,212277
32210,343353
32211,15675
32212,277820
32213,277821
32214,48447
32215,310601
32216,114002
32217,277842
32218,15699
32219,802132
32220,965975
32221,15711
32222,15714
32223,310627
32224,965989
32225,703847
32226,212332
32227,15728
32228,1129845
32229,114044
32230,507261
32231,310653
32232,48519
32233,81292
32234,15756
32235,48526
32236,507281
32237,48532
32238,114069
32239,343444
32240,81303
32241,48544
32242,310688
32243,310693
32244,605606
32245,179622
32246,15781
32247,310701
32248,15792
32249,736692
32250,114101
32251,15806
32252,507328
32253,310725
32254,343495
32255,507336
32256,310727
32257,48587
32258,376268
32259,474573
32260,310731
32261,507347
32262,507349
32263,507354
32264,769499
32265,507357
32266,638430
32267,114142
32268,507361
32269,146914
32270,507368
32271,114153
32272,507370
32273,507372
32274,507375
32275,15858
32276,146935
32277,507385
32278,769536
32279,15872
32280,507394
32281,114176
32282,245253
32283,605711
32284,736792
32285,736793
32286,114205
32287,736799
32288,638499
32289,212518
32290,114225
32291,409141
32292,310838
32293,15934
32294,409154
32295,310852
32296,1130055
32297,310855
32298,48721
32299,310866
32300,966227
32301,1064542
32302,81508
32303,507493
32304,835176
32305,835177
32306,835179
32307,835180
32308,835182
32309,835183
32310,802416
32311,310895
32312,999033
32313,114299
32314,310908
32315,999041
32316,310918
32317,81543
32318,310927
